https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTT,Volume USDT,tradecount
1582761600000,2020-02-27 00:00:00,BTT/USDT,0.00036310,0.00041850,0.00034290,0.00037960,7056386876.00000000,2666037.39246930,15473
1582675200000,2020-02-26 00:00:00,BTT/USDT,0.00041390,0.00041910,0.00034550,0.00036320,7472118671.00000000,2816211.03925270,22857
1582588800000,2020-02-25 00:00:00,BTT/USDT,0.00046450,0.00046690,0.00040780,0.00041390,7118552766.00000000,3041245.40090050,29689
1582502400000,2020-02-24 00:00:00,BTT/USDT,0.00049120,0.00049240,0.00045010,0.00046450,7014914387.00000000,3298978.91232260,26013
1582416000000,2020-02-23 00:00:00,BTT/USDT,0.00047990,0.00049660,0.00047790,0.00049070,4250853100.00000000,2074688.59876750,17836
1582329600000,2020-02-22 00:00:00,BTT/USDT,0.00049410,0.00049720,0.00046850,0.00047990,3927551379.00000000,1875743.79264470,18371
1582243200000,2020-02-21 00:00:00,BTT/USDT,0.00047780,0.00049740,0.00047050,0.00049410,4097320247.00000000,1992927.30882860,20811
1582156800000,2020-02-20 00:00:00,BTT/USDT,0.00049920,0.00051060,0.00046090,0.00047810,5887436020.00000000,2843587.92826960,26895
1582070400000,2020-02-19 00:00:00,BTT/USDT,0.00054610,0.00054610,0.00049310,0.00049920,3775128417.00000000,1971536.61445060,19326
1581984000000,2020-02-18 00:00:00,BTT/USDT,0.00053450,0.00055460,0.00050630,0.00054580,4939232593.00000000,2637266.43932900,24826
1581897600000,2020-02-17 00:00:00,BTT/USDT,0.00055330,0.00055490,0.00048310,0.00053400,7242215451.00000000,3725980.69263010,28914
1581811200000,2020-02-16 00:00:00,BTT/USDT,0.00054940,0.00058660,0.00049710,0.00055460,7874097997.00000000,4294311.22822570,31667
1581724800000,2020-02-15 00:00:00,BTT/USDT,0.00057700,0.00063000,0.00053020,0.00054940,11386196372.00000000,6636589.27653820,37805
1581638400000,2020-02-14 00:00:00,BTT/USDT,0.00051190,0.00058500,0.00049850,0.00057700,8420639286.00000000,4572851.39511880,29349
1581552000000,2020-02-13 00:00:00,BTT/USDT,0.00049680,0.00053610,0.00048900,0.00051260,8695985370.00000000,4430117.39892200,31217
1581465600000,2020-02-12 00:00:00,BTT/USDT,0.00046830,0.00050500,0.00046800,0.00049660,7457190102.00000000,3639695.07663210,23602
1581379200000,2020-02-11 00:00:00,BTT/USDT,0.00045770,0.00047800,0.00043910,0.00046830,5691787021.00000000,2622619.13219180,19955
1581292800000,2020-02-10 00:00:00,BTT/USDT,0.00047300,0.00047390,0.00044000,0.00045730,5986769037.00000000,2716783.91592150,20701
1581206400000,2020-02-09 00:00:00,BTT/USDT,0.00046540,0.00049930,0.00045980,0.00047270,5390495816.00000000,2563677.19644810,20688
1581120000000,2020-02-08 00:00:00,BTT/USDT,0.00048710,0.00048760,0.00044190,0.00046560,6306528142.00000000,2948210.62482810,27205
1581033600000,2020-02-07 00:00:00,BTT/USDT,0.00047180,0.00050310,0.00046300,0.00048700,11440153144.00000000,5526677.39294200,36302
1580947200000,2020-02-06 00:00:00,BTT/USDT,0.00041440,0.00047200,0.00041230,0.00047160,11551747960.00000000,5108749.99223650,35376
1580860800000,2020-02-05 00:00:00,BTT/USDT,0.00039730,0.00042090,0.00039500,0.00041460,11984685015.00000000,4910569.17646480,28408
1580774400000,2020-02-04 00:00:00,BTT/USDT,0.00038860,0.00039760,0.00037400,0.00039730,11798743048.00000000,4550214.75245830,24166
1580688000000,2020-02-03 00:00:00,BTT/USDT,0.00039420,0.00041010,0.00038410,0.00038860,11639374999.00000000,4584164.02044100,23041
1580601600000,2020-02-02 00:00:00,BTT/USDT,0.00038020,0.00040490,0.00037180,0.00039400,11813633037.00000000,4626435.62966970,24908
1580515200000,2020-02-01 00:00:00,BTT/USDT,0.00037350,0.00038800,0.00037050,0.00037990,10465042338.00000000,3962876.75492640,20584
1580428800000,2020-01-31 00:00:00,BTT/USDT,0.00036970,0.00038030,0.00036310,0.00037280,11763898781.00000000,4386607.74412540,21936
1580342400000,2020-01-30 00:00:00,BTT/USDT,0.00036460,0.00037560,0.00035270,0.00036970,11954906174.00000000,4388128.39111450,23840
1580256000000,2020-01-29 00:00:00,BTT/USDT,0.00037180,0.00038170,0.00036420,0.00036460,11811314061.00000000,4398585.42636130,23408
1580169600000,2020-01-28 00:00:00,BTT/USDT,0.00035600,0.00037380,0.00035550,0.00037140,11929647153.00000000,4329326.77165780,25954
1580083200000,2020-01-27 00:00:00,BTT/USDT,0.00034820,0.00036020,0.00034720,0.00035620,11918882056.00000000,4210545.61395420,24759
1579996800000,2020-01-26 00:00:00,BTT/USDT,0.00034370,0.00034860,0.00033810,0.00034820,10659958182.00000000,3671220.67897520,19472
1579910400000,2020-01-25 00:00:00,BTT/USDT,0.00034680,0.00034710,0.00033710,0.00034370,9844250137.00000000,3367607.02777680,18101
1579824000000,2020-01-24 00:00:00,BTT/USDT,0.00035110,0.00035150,0.00033260,0.00034680,11840558257.00000000,4082547.93696390,25180
1579737600000,2020-01-23 00:00:00,BTT/USDT,0.00037300,0.00037350,0.00034020,0.00035080,11887260247.00000000,4213439.80061920,24922
1579651200000,2020-01-22 00:00:00,BTT/USDT,0.00037230,0.00037980,0.00036990,0.00037300,10553710282.00000000,3939624.81795360,19915
1579564800000,2020-01-21 00:00:00,BTT/USDT,0.00036010,0.00037360,0.00035810,0.00037220,11069529160.00000000,4001443.63772080,23072
1579478400000,2020-01-20 00:00:00,BTT/USDT,0.00035280,0.00036330,0.00035040,0.00036010,10799761127.00000000,3856351.88437470,21316
1579392000000,2020-01-19 00:00:00,BTT/USDT,0.00037700,0.00038300,0.00034930,0.00035290,12076057884.00000000,4463027.48072700,27571
1579305600000,2020-01-18 00:00:00,BTT/USDT,0.00037750,0.00040000,0.00036900,0.00037720,10793126090.00000000,4098459.47186880,26078
1579219200000,2020-01-17 00:00:00,BTT/USDT,0.00036320,0.00038800,0.00035700,0.00037750,12518166381.00000000,4696014.90535740,29905
1579132800000,2020-01-16 00:00:00,BTT/USDT,0.00037530,0.00037810,0.00034500,0.00036320,12091207182.00000000,4322263.72720570,25765
1579046400000,2020-01-15 00:00:00,BTT/USDT,0.00034950,0.00038530,0.00033840,0.00037460,12417445427.00000000,4561333.37620970,28097
1578960000000,2020-01-14 00:00:00,BTT/USDT,0.00031040,0.00035020,0.00031030,0.00034960,21783304228.00000000,7337441.25340740,36366
1578873600000,2020-01-13 00:00:00,BTT/USDT,0.00032650,0.00032700,0.00030170,0.00031040,23050743752.00000000,7193858.29175700,21578
1578787200000,2020-01-12 00:00:00,BTT/USDT,0.00029510,0.00032650,0.00029300,0.00032630,27012211871.00000000,8400164.69706070,24788
1578700800000,2020-01-11 00:00:00,BTT/USDT,0.00029760,0.00030280,0.00029010,0.00029510,21536476610.00000000,6384603.08683750,17749
1578614400000,2020-01-10 00:00:00,BTT/USDT,0.00028760,0.00030070,0.00028390,0.00029760,34338513389.00000000,9943998.33685340,18345
1578528000000,2020-01-09 00:00:00,BTT/USDT,0.00029440,0.00029450,0.00028540,0.00028760,15655975012.00000000,4553796.30232360,8593
1578441600000,2020-01-08 00:00:00,BTT/USDT,0.00029220,0.00030650,0.00028630,0.00029410,23436618132.00000000,7003707.26514540,12239
1578355200000,2020-01-07 00:00:00,BTT/USDT,0.00030960,0.00031020,0.00028620,0.00029160,12234176219.00000000,3659026.30887520,10635
1578268800000,2020-01-06 00:00:00,BTT/USDT,0.00028800,0.00030980,0.00028770,0.00030960,32574617789.00000000,9626124.90491570,15617
1578182400000,2020-01-05 00:00:00,BTT/USDT,0.00028720,0.00030240,0.00028600,0.00028810,33846765280.00000000,10066050.06011600,18996
1578096000000,2020-01-04 00:00:00,BTT/USDT,0.00028590,0.00029100,0.00028310,0.00028700,1433685651.00000000,412246.50236250,3881
1578009600000,2020-01-03 00:00:00,BTT/USDT,0.00027350,0.00029190,0.00027110,0.00028590,38846071625.00000000,11086888.75118690,19644
1577923200000,2020-01-02 00:00:00,BTT/USDT,0.00028420,0.00028570,0.00027100,0.00027340,18913967321.00000000,5283069.77748650,12590
1577836800000,2020-01-01 00:00:00,BTT/USDT,0.00028720,0.00029370,0.00028300,0.00028450,19561213798.00000000,5677570.89123840,11755
1577750400000,2019-12-31 00:00:00,BTT/USDT,0.00029870,0.00030760,0.00028510,0.00028720,19382829792.00000000,5714204.04691230,14147
1577664000000,2019-12-30 00:00:00,BTT/USDT,0.00028900,0.00032600,0.00028890,0.00029870,21936235938.00000000,6786175.51700890,25360
1577577600000,2019-12-29 00:00:00,BTT/USDT,0.00027710,0.00029760,0.00027210,0.00028900,18577153823.00000000,5144558.70329090,15452
1577491200000,2019-12-28 00:00:00,BTT/USDT,0.00027080,0.00027850,0.00027030,0.00027710,18018416561.00000000,4935457.22556400,12758
1577404800000,2019-12-27 00:00:00,BTT/USDT,0.00027400,0.00027930,0.00026570,0.00027040,18000841547.00000000,4938115.07051060,15634
1577318400000,2019-12-26 00:00:00,BTT/USDT,0.00027880,0.00028480,0.00027180,0.00027420,17999027286.00000000,5024075.09871110,14402
1577232000000,2019-12-25 00:00:00,BTT/USDT,0.00028000,0.00028260,0.00027510,0.00027890,17963491257.00000000,4991733.95351430,12971
1577145600000,2019-12-24 00:00:00,BTT/USDT,0.00028380,0.00028380,0.00027510,0.00027980,17998003193.00000000,5060308.76913530,14812
1577059200000,2019-12-23 00:00:00,BTT/USDT,0.00030140,0.00030470,0.00028210,0.00028350,18000818474.00000000,5324667.07493140,19502
1576972800000,2019-12-22 00:00:00,BTT/USDT,0.00028200,0.00030500,0.00028130,0.00030120,24633406681.00000000,7232116.62187190,23897
1576886400000,2019-12-21 00:00:00,BTT/USDT,0.00028760,0.00028770,0.00028040,0.00028220,23333263700.00000000,6596762.99522490,21697
1576800000000,2019-12-20 00:00:00,BTT/USDT,0.00028300,0.00028770,0.00027400,0.00028770,24503092746.00000000,6935406.54777890,20429
1576713600000,2019-12-19 00:00:00,BTT/USDT,0.00029220,0.00029720,0.00027810,0.00028280,12756461974.00000000,3618461.91470060,14806
1576627200000,2019-12-18 00:00:00,BTT/USDT,0.00027170,0.00029300,0.00026380,0.00029300,21868950085.00000000,6070145.31747260,23192
1576540800000,2019-12-17 00:00:00,BTT/USDT,0.00028640,0.00028850,0.00026170,0.00027160,22404153033.00000000,6171699.25239620,19349
1576454400000,2019-12-16 00:00:00,BTT/USDT,0.00031330,0.00031450,0.00028390,0.00028640,19200509161.00000000,5842395.07838930,18273
1576368000000,2019-12-15 00:00:00,BTT/USDT,0.00030830,0.00032790,0.00030150,0.00031310,17993298078.00000000,5685710.28001060,17164
1576281600000,2019-12-14 00:00:00,BTT/USDT,0.00030070,0.00033960,0.00030020,0.00030830,29304577276.00000000,9388884.01879740,28797
1576195200000,2019-12-13 00:00:00,BTT/USDT,0.00028200,0.00030600,0.00027920,0.00030120,51720117262.00000000,14991148.94912060,23102
1576108800000,2019-12-12 00:00:00,BTT/USDT,0.00029080,0.00029240,0.00027560,0.00028200,12488031616.00000000,3537864.40504960,16022
1576022400000,2019-12-11 00:00:00,BTT/USDT,0.00029040,0.00029630,0.00028630,0.00029050,10183563873.00000000,2953010.22386990,13671
1575936000000,2019-12-10 00:00:00,BTT/USDT,0.00030830,0.00031350,0.00028330,0.00029040,12924258079.00000000,3780680.95186750,17483
1575849600000,2019-12-09 00:00:00,BTT/USDT,0.00032050,0.00032050,0.00030520,0.00030850,11897553240.00000000,3705623.17331310,14719
1575763200000,2019-12-08 00:00:00,BTT/USDT,0.00031400,0.00032610,0.00030600,0.00032050,10484012351.00000000,3292545.18099490,14404
1575676800000,2019-12-07 00:00:00,BTT/USDT,0.00030720,0.00031840,0.00030720,0.00031400,10525512310.00000000,3305215.10099200,14092
1575590400000,2019-12-06 00:00:00,BTT/USDT,0.00030350,0.00030850,0.00029720,0.00030710,13019950981.00000000,3939735.23073310,14405
1575504000000,2019-12-05 00:00:00,BTT/USDT,0.00030060,0.00030510,0.00029790,0.00030330,13728422097.00000000,4136053.79253240,11693
1575417600000,2019-12-04 00:00:00,BTT/USDT,0.00030840,0.00031320,0.00029650,0.00030030,8552804653.00000000,2595432.25752130,9373
1575331200000,2019-12-03 00:00:00,BTT/USDT,0.00029950,0.00031440,0.00029930,0.00030920,8828183463.00000000,2720218.10607010,9039
1575244800000,2019-12-02 00:00:00,BTT/USDT,0.00030850,0.00031500,0.00029580,0.00029930,8152848787.00000000,2471834.92614010,8308
1575158400000,2019-12-01 00:00:00,BTT/USDT,0.00030910,0.00031390,0.00029780,0.00030850,8230204094.00000000,2507090.36142540,8237
1575072000000,2019-11-30 00:00:00,BTT/USDT,0.00032870,0.00033030,0.00030490,0.00030910,7929624003.00000000,2498525.56682420,8499
1574985600000,2019-11-29 00:00:00,BTT/USDT,0.00031600,0.00032900,0.00031590,0.00032880,6058678644.00000000,1958582.75980250,8463
1574899200000,2019-11-28 00:00:00,BTT/USDT,0.00031820,0.00033010,0.00031400,0.00031690,3465090746.00000000,1112812.55375110,9463
1574812800000,2019-11-27 00:00:00,BTT/USDT,0.00030300,0.00032000,0.00027890,0.00031820,4688383254.00000000,1420037.28506950,13351
1574726400000,2019-11-26 00:00:00,BTT/USDT,0.00029110,0.00030920,0.00028890,0.00030390,4568837226.00000000,1362952.24433400,11704
1574640000000,2019-11-25 00:00:00,BTT/USDT,0.00029070,0.00030080,0.00026210,0.00029120,7884646836.00000000,2214013.54729560,20169
1574553600000,2019-11-24 00:00:00,BTT/USDT,0.00032070,0.00032110,0.00028910,0.00029080,7442838908.00000000,2281370.78279580,22330
1574467200000,2019-11-23 00:00:00,BTT/USDT,0.00032320,0.00032420,0.00030190,0.00032070,7811993406.00000000,2460242.93852860,22395
1574380800000,2019-11-22 00:00:00,BTT/USDT,0.00034680,0.00034970,0.00028550,0.00032320,10095283861.00000000,3258663.88014790,26738
1574294400000,2019-11-21 00:00:00,BTT/USDT,0.00038100,0.00038490,0.00033490,0.00034690,12117877276.00000000,4340774.36722510,30288
1574208000000,2019-11-20 00:00:00,BTT/USDT,0.00039770,0.00040230,0.00038050,0.00038110,6758880598.00000000,2654510.74061070,19161
1574121600000,2019-11-19 00:00:00,BTT/USDT,0.00040280,0.00040290,0.00039100,0.00039790,5517564044.00000000,2186927.71962650,15434
1574035200000,2019-11-18 00:00:00,BTT/USDT,0.00042460,0.00042470,0.00040040,0.00040290,4937858744.00000000,2039164.68306810,19859
1573948800000,2019-11-17 00:00:00,BTT/USDT,0.00041880,0.00042940,0.00041500,0.00042510,17958503671.00000000,7620025.20791610,41795
1573862400000,2019-11-16 00:00:00,BTT/USDT,0.00041760,0.00042150,0.00041460,0.00041880,16100118737.00000000,6738221.23329120,41299
1573776000000,2019-11-15 00:00:00,BTT/USDT,0.00042640,0.00043200,0.00040970,0.00041750,11200763142.00000000,4676705.81638430,27453
1573689600000,2019-11-14 00:00:00,BTT/USDT,0.00043370,0.00043870,0.00041900,0.00042630,3052625318.00000000,1306893.69438310,19437
1573603200000,2019-11-13 00:00:00,BTT/USDT,0.00043810,0.00044330,0.00042200,0.00043370,2755109283.00000000,1199556.70395280,16184
1573516800000,2019-11-12 00:00:00,BTT/USDT,0.00043710,0.00044350,0.00042790,0.00043790,3162451121.00000000,1376247.98960780,18512
1573430400000,2019-11-11 00:00:00,BTT/USDT,0.00044750,0.00045170,0.00043350,0.00043710,2857271921.00000000,1258787.09218170,14640
1573344000000,2019-11-10 00:00:00,BTT/USDT,0.00043850,0.00044900,0.00043640,0.00044690,4261707230.00000000,1885616.78689710,12881
1573257600000,2019-11-09 00:00:00,BTT/USDT,0.00043680,0.00044390,0.00043240,0.00043940,8273005315.00000000,3634651.82128470,23792
1573171200000,2019-11-08 00:00:00,BTT/USDT,0.00045450,0.00045850,0.00042850,0.00043790,7938625371.00000000,3521164.36238700,35509
1573084800000,2019-11-07 00:00:00,BTT/USDT,0.00046930,0.00046960,0.00044910,0.00045450,4712710019.00000000,2171116.91835790,27224
1572998400000,2019-11-06 00:00:00,BTT/USDT,0.00045950,0.00047980,0.00045670,0.00046900,13910085396.00000000,6513665.38144810,85526
1572912000000,2019-11-05 00:00:00,BTT/USDT,0.00045910,0.00046250,0.00044550,0.00045950,6256213594.00000000,2865296.94421930,36108
1572825600000,2019-11-04 00:00:00,BTT/USDT,0.00045450,0.00046200,0.00044330,0.00045910,10416091979.00000000,4739221.07101320,91375
1572739200000,2019-11-03 00:00:00,BTT/USDT,0.00045970,0.00046690,0.00044670,0.00045460,7933738534.00000000,3614392.62089990,67605
1572652800000,2019-11-02 00:00:00,BTT/USDT,0.00045860,0.00047320,0.00045800,0.00045890,7884687032.00000000,3650891.18091830,89978
1572566400000,2019-11-01 00:00:00,BTT/USDT,0.00046100,0.00046260,0.00044960,0.00045840,8891076204.00000000,4041608.12200990,90140
1572480000000,2019-10-31 00:00:00,BTT/USDT,0.00046390,0.00047500,0.00044260,0.00046130,5719700243.00000000,2617662.17613290,56808
1572393600000,2019-10-30 00:00:00,BTT/USDT,0.00049550,0.00051000,0.00045040,0.00046390,12435094787.00000000,5830165.61403750,91628
1572307200000,2019-10-29 00:00:00,BTT/USDT,0.00046390,0.00049760,0.00045800,0.00049600,13127794517.00000000,6182897.69683790,61020
1572220800000,2019-10-28 00:00:00,BTT/USDT,0.00046540,0.00050700,0.00044990,0.00046220,14614491759.00000000,6979928.99748270,59054
1572134400000,2019-10-27 00:00:00,BTT/USDT,0.00041680,0.00047560,0.00040930,0.00046540,17611591886.00000000,7760949.44197890,86066
1572048000000,2019-10-26 00:00:00,BTT/USDT,0.00042720,0.00045000,0.00040590,0.00041680,15128908981.00000000,6392979.17510200,87549
1571961600000,2019-10-25 00:00:00,BTT/USDT,0.00038990,0.00043380,0.00038500,0.00042720,12858669568.00000000,5253858.38025440,70630
1571875200000,2019-10-24 00:00:00,BTT/USDT,0.00038240,0.00039530,0.00037670,0.00038990,8945735081.00000000,3473047.39225810,57499
1571788800000,2019-10-23 00:00:00,BTT/USDT,0.00040950,0.00041350,0.00035860,0.00038260,3142913047.00000000,1228775.15593470,18793
1571702400000,2019-10-22 00:00:00,BTT/USDT,0.00041550,0.00041920,0.00040650,0.00040950,2144132626.00000000,889806.16367400,12290
1571616000000,2019-10-21 00:00:00,BTT/USDT,0.00041830,0.00042110,0.00041250,0.00041600,9630453397.00000000,4012511.31948450,5480
1571529600000,2019-10-20 00:00:00,BTT/USDT,0.00041510,0.00042390,0.00040660,0.00041840,12519498556.00000000,5186085.49847280,6640
1571443200000,2019-10-19 00:00:00,BTT/USDT,0.00041340,0.00042000,0.00040800,0.00041530,13156202745.00000000,5458993.48668920,6777
1571356800000,2019-10-18 00:00:00,BTT/USDT,0.00042200,0.00042330,0.00040250,0.00041360,12212935177.00000000,5044509.49169250,6994
1571270400000,2019-10-17 00:00:00,BTT/USDT,0.00041070,0.00042570,0.00040180,0.00042220,13353275096.00000000,5560927.07198770,8260
1571184000000,2019-10-16 00:00:00,BTT/USDT,0.00042440,0.00042440,0.00040100,0.00041100,11904835327.00000000,4916347.77812260,8222
1571097600000,2019-10-15 00:00:00,BTT/USDT,0.00044020,0.00044210,0.00041670,0.00042460,5612918050.00000000,2419609.92004160,9213
1571011200000,2019-10-14 00:00:00,BTT/USDT,0.00043690,0.00044320,0.00043350,0.00044020,6188524587.00000000,2716013.14308910,6860
1570924800000,2019-10-13 00:00:00,BTT/USDT,0.00043650,0.00044760,0.00043550,0.00043720,5957445152.00000000,2634581.96578510,6914
1570838400000,2019-10-12 00:00:00,BTT/USDT,0.00043540,0.00044130,0.00043470,0.00043690,6267981626.00000000,2745189.43130040,5849
1570752000000,2019-10-11 00:00:00,BTT/USDT,0.00045450,0.00046050,0.00043500,0.00043560,7081688141.00000000,3140829.79376340,7750
1570665600000,2019-10-10 00:00:00,BTT/USDT,0.00046090,0.00047950,0.00044230,0.00045480,8168127604.00000000,3737245.49856100,10378
1570579200000,2019-10-09 00:00:00,BTT/USDT,0.00043690,0.00047480,0.00043340,0.00046090,12105155828.00000000,5508215.59488610,15907
1570492800000,2019-10-08 00:00:00,BTT/USDT,0.00043680,0.00045350,0.00043110,0.00043710,8523730081.00000000,3740943.44946780,9667
1570406400000,2019-10-07 00:00:00,BTT/USDT,0.00040920,0.00044440,0.00040550,0.00043620,13045673811.00000000,5509464.77759390,12255
1570320000000,2019-10-06 00:00:00,BTT/USDT,0.00042640,0.00042790,0.00040400,0.00040950,17124643480.00000000,7157930.38004680,16557
1570233600000,2019-10-05 00:00:00,BTT/USDT,0.00042530,0.00042870,0.00041710,0.00042620,10939524616.00000000,4637489.90760580,14377
1570147200000,2019-10-04 00:00:00,BTT/USDT,0.00042340,0.00043310,0.00041150,0.00042530,12639581912.00000000,5282844.53306050,12715
1570060800000,2019-10-03 00:00:00,BTT/USDT,0.00043950,0.00043980,0.00041090,0.00042330,6285216188.00000000,2669171.18260720,7926
1569974400000,2019-10-02 00:00:00,BTT/USDT,0.00040840,0.00043990,0.00040820,0.00043970,7951053546.00000000,3369039.89810230,10606
1569888000000,2019-10-01 00:00:00,BTT/USDT,0.00041010,0.00044000,0.00040500,0.00040850,7673213915.00000000,3197603.65956440,9659
1569801600000,2019-09-30 00:00:00,BTT/USDT,0.00042530,0.00042780,0.00038510,0.00041040,14657124606.00000000,5958761.72213350,18006
1569715200000,2019-09-29 00:00:00,BTT/USDT,0.00043810,0.00044200,0.00041430,0.00042480,6857875056.00000000,2918220.66137480,7571
1569628800000,2019-09-28 00:00:00,BTT/USDT,0.00043250,0.00044590,0.00042600,0.00043820,6589305001.00000000,2859693.77675470,7628
1569542400000,2019-09-27 00:00:00,BTT/USDT,0.00042640,0.00044110,0.00041250,0.00043230,10118951105.00000000,4321919.22741600,10200
1569456000000,2019-09-26 00:00:00,BTT/USDT,0.00043180,0.00044960,0.00040090,0.00042630,10332447951.00000000,4413046.83014700,10136
1569369600000,2019-09-25 00:00:00,BTT/USDT,0.00042630,0.00045670,0.00040000,0.00043160,8369655553.00000000,3556286.55586670,15039
1569283200000,2019-09-24 00:00:00,BTT/USDT,0.00051310,0.00052700,0.00040910,0.00042640,25300583302.00000000,12297966.65599380,26287
1569196800000,2019-09-23 00:00:00,BTT/USDT,0.00054940,0.00055250,0.00051070,0.00051330,21649771679.00000000,11561498.00300830,19139
1569110400000,2019-09-22 00:00:00,BTT/USDT,0.00057930,0.00057950,0.00054100,0.00054930,15336746986.00000000,8547917.47753920,17639
1569024000000,2019-09-21 00:00:00,BTT/USDT,0.00058520,0.00058620,0.00057090,0.00057920,13846998575.00000000,7988879.41836110,12479
1568937600000,2019-09-20 00:00:00,BTT/USDT,0.00060600,0.00060660,0.00057000,0.00058620,18272012331.00000000,10693670.24243780,16575
1568851200000,2019-09-19 00:00:00,BTT/USDT,0.00062700,0.00062800,0.00056920,0.00060610,24159870961.00000000,14279202.33743270,34636
1568764800000,2019-09-18 00:00:00,BTT/USDT,0.00058380,0.00064990,0.00058190,0.00062680,17620461802.00000000,10926716.19696540,39269
1568678400000,2019-09-17 00:00:00,BTT/USDT,0.00056660,0.00060500,0.00056200,0.00058410,17533017439.00000000,10118364.27868290,33298
1568592000000,2019-09-16 00:00:00,BTT/USDT,0.00057620,0.00058160,0.00055850,0.00056660,17106754558.00000000,9802353.11537940,28609
1568505600000,2019-09-15 00:00:00,BTT/USDT,0.00059080,0.00059500,0.00057000,0.00057660,23024335937.00000000,13461503.02978210,24186
1568419200000,2019-09-14 00:00:00,BTT/USDT,0.00058620,0.00059870,0.00057130,0.00059090,18175317867.00000000,10578877.00269800,22453
1568332800000,2019-09-13 00:00:00,BTT/USDT,0.00058230,0.00058880,0.00056910,0.00058620,15708937546.00000000,9133478.56982780,17424
1568246400000,2019-09-12 00:00:00,BTT/USDT,0.00055790,0.00058670,0.00054200,0.00058230,34816073910.00000000,19610523.96877740,33620
1568160000000,2019-09-11 00:00:00,BTT/USDT,0.00056580,0.00057710,0.00054000,0.00055860,29599231291.00000000,16547507.87224520,45302
1568073600000,2019-09-10 00:00:00,BTT/USDT,0.00058720,0.00060820,0.00055740,0.00056600,13364091810.00000000,7846987.89679650,34207
1567987200000,2019-09-09 00:00:00,BTT/USDT,0.00057260,0.00059450,0.00054360,0.00058690,24366662336.00000000,13953074.50652700,36709
1567900800000,2019-09-08 00:00:00,BTT/USDT,0.00052330,0.00059700,0.00052330,0.00057200,43361250601.00000000,23726576.59890690,35195
1567814400000,2019-09-07 00:00:00,BTT/USDT,0.00048900,0.00053680,0.00048710,0.00052340,10957502207.00000000,5557904.89497630,27255
1567728000000,2019-09-06 00:00:00,BTT/USDT,0.00051330,0.00051760,0.00048210,0.00048980,3139352069.00000000,1585351.19558810,17184
1567641600000,2019-09-05 00:00:00,BTT/USDT,0.00053060,0.00053900,0.00050550,0.00051220,5775086140.00000000,3053651.58461130,15095
1567555200000,2019-09-04 00:00:00,BTT/USDT,0.00053900,0.00055000,0.00052490,0.00053060,8576120078.00000000,4568175.31889110,20889
1567468800000,2019-09-03 00:00:00,BTT/USDT,0.00053340,0.00055200,0.00052010,0.00053900,9516345017.00000000,5110902.20803600,23123
1567382400000,2019-09-02 00:00:00,BTT/USDT,0.00052630,0.00053990,0.00051490,0.00053330,7107339685.00000000,3726071.08052010,21666
1567296000000,2019-09-01 00:00:00,BTT/USDT,0.00052350,0.00053300,0.00051010,0.00052610,7618358593.00000000,3976548.59429340,19518
1567209600000,2019-08-31 00:00:00,BTT/USDT,0.00053160,0.00053900,0.00051480,0.00052300,7600531428.00000000,4024061.44146260,20216
1567123200000,2019-08-30 00:00:00,BTT/USDT,0.00052730,0.00053790,0.00051800,0.00053150,7578821735.00000000,4010821.13860030,21070
1567036800000,2019-08-29 00:00:00,BTT/USDT,0.00054590,0.00055030,0.00050830,0.00052730,9370043957.00000000,4927624.48369270,21294
1566950400000,2019-08-28 00:00:00,BTT/USDT,0.00061260,0.00061710,0.00054570,0.00054570,9521906168.00000000,5651289.59860050,19631
1566864000000,2019-08-27 00:00:00,BTT/USDT,0.00062550,0.00062570,0.00060280,0.00061280,8080980289.00000000,4940160.23890610,14901
1566777600000,2019-08-26 00:00:00,BTT/USDT,0.00061480,0.00063650,0.00060670,0.00062540,5019406110.00000000,3110785.63817130,16978
1566691200000,2019-08-25 00:00:00,BTT/USDT,0.00062770,0.00063720,0.00060500,0.00061540,3666585719.00000000,2276708.47446280,11459
1566604800000,2019-08-24 00:00:00,BTT/USDT,0.00063330,0.00064000,0.00060220,0.00062740,2941464352.00000000,1834299.99336770,10904
1566518400000,2019-08-23 00:00:00,BTT/USDT,0.00062150,0.00064140,0.00062000,0.00063380,3658140331.00000000,2306843.55290400,10625
1566432000000,2019-08-22 00:00:00,BTT/USDT,0.00060860,0.00063150,0.00058980,0.00062200,4131199357.00000000,2532160.70678170,12544
1566345600000,2019-08-21 00:00:00,BTT/USDT,0.00063340,0.00063550,0.00058400,0.00060840,3853300799.00000000,2346040.06436430,12624
1566259200000,2019-08-20 00:00:00,BTT/USDT,0.00065970,0.00066090,0.00062560,0.00063350,3809920267.00000000,2436542.38890220,11387
1566172800000,2019-08-19 00:00:00,BTT/USDT,0.00064380,0.00067460,0.00064110,0.00065970,3721193020.00000000,2451398.42658660,12890
1566086400000,2019-08-18 00:00:00,BTT/USDT,0.00060650,0.00065590,0.00060620,0.00064380,4300714967.00000000,2716480.28929520,12707
1566000000000,2019-08-17 00:00:00,BTT/USDT,0.00062760,0.00062760,0.00059510,0.00060650,3964646614.00000000,2435726.97410650,11200
1565913600000,2019-08-16 00:00:00,BTT/USDT,0.00062760,0.00064260,0.00060330,0.00062690,3928603220.00000000,2447391.97540170,11767
