https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USDT,tradecount
1581897600000,2020-02-17 00:00:00,DASH/USDT,110.61000000,116.43000000,102.00000000,114.66000000,149796.32802000,16286223.73818570,80473
1581811200000,2020-02-16 00:00:00,DASH/USDT,120.73000000,123.54000000,100.94000000,110.73000000,143417.65517000,16200599.89821760,83961
1581724800000,2020-02-15 00:00:00,DASH/USDT,133.36000000,133.36000000,115.79000000,120.73000000,88911.83036000,11061435.59552500,51988
1581638400000,2020-02-14 00:00:00,DASH/USDT,131.09000000,134.48000000,128.15000000,133.34000000,60645.63298000,7949688.14092650,29179
1581552000000,2020-02-13 00:00:00,DASH/USDT,133.52000000,137.87000000,127.40000000,131.18000000,124426.26497000,16384069.42192460,53107
1581465600000,2020-02-12 00:00:00,DASH/USDT,129.25000000,137.00000000,128.30000000,133.53000000,121111.05759000,16158310.29041270,50228
1581379200000,2020-02-11 00:00:00,DASH/USDT,127.58000000,134.02000000,123.83000000,129.20000000,99561.39105000,12757283.97421580,41819
1581292800000,2020-02-10 00:00:00,DASH/USDT,128.58000000,128.73000000,122.53000000,127.58000000,89108.26190000,11219082.32479520,38903
1581206400000,2020-02-09 00:00:00,DASH/USDT,126.26000000,130.53000000,123.25000000,128.51000000,88598.01651000,11295413.57002350,42624
1581120000000,2020-02-08 00:00:00,DASH/USDT,118.57000000,131.68000000,113.00000000,126.29000000,220745.16462000,27711274.39349500,85228
1581033600000,2020-02-07 00:00:00,DASH/USDT,120.23000000,122.86000000,117.61000000,118.68000000,75647.50564000,9050629.81867050,33940
1580947200000,2020-02-06 00:00:00,DASH/USDT,122.86000000,124.60000000,117.61000000,120.32000000,112592.22637000,13651910.20074170,44858
1580860800000,2020-02-05 00:00:00,DASH/USDT,110.82000000,124.67000000,109.75000000,122.98000000,169805.66859000,20258845.19756170,62892
1580774400000,2020-02-04 00:00:00,DASH/USDT,115.31000000,115.70000000,108.40000000,110.87000000,86540.26073000,9620448.64931480,31093
1580688000000,2020-02-03 00:00:00,DASH/USDT,114.28000000,117.34000000,113.70000000,115.34000000,76529.20885000,8836420.09258710,21741
1580601600000,2020-02-02 00:00:00,DASH/USDT,116.71000000,117.43000000,112.51000000,114.29000000,81464.22251000,9422363.84069500,24959
1580515200000,2020-02-01 00:00:00,DASH/USDT,115.96000000,119.87000000,114.65000000,116.70000000,82998.74592000,9717436.46942980,26678
1580428800000,2020-01-31 00:00:00,DASH/USDT,121.88000000,124.50000000,112.84000000,115.85000000,142316.15963000,16722408.54075440,48633
1580342400000,2020-01-30 00:00:00,DASH/USDT,121.84000000,125.35000000,117.68000000,121.90000000,196208.67566000,24115013.30947170,55810
1580256000000,2020-01-29 00:00:00,DASH/USDT,115.75000000,128.70000000,114.82000000,121.97000000,274384.65047000,32950418.62857770,76363
1580169600000,2020-01-28 00:00:00,DASH/USDT,112.73000000,117.80000000,111.05000000,115.91000000,175783.48600000,20072053.86920670,48670
1580083200000,2020-01-27 00:00:00,DASH/USDT,111.09000000,119.65000000,111.09000000,112.78000000,266810.90862000,30877126.51956490,73424
1579996800000,2020-01-26 00:00:00,DASH/USDT,101.31000000,112.75000000,99.74000000,111.01000000,243277.33812000,26333898.88889230,76518
1579910400000,2020-01-25 00:00:00,DASH/USDT,100.22000000,104.00000000,97.35000000,101.31000000,77539.54621000,7747066.05778890,28000
1579824000000,2020-01-24 00:00:00,DASH/USDT,102.72000000,104.00000000,93.42000000,100.11000000,168568.21366000,16842041.52803460,50890
1579737600000,2020-01-23 00:00:00,DASH/USDT,107.79000000,108.07000000,98.20000000,102.72000000,139568.00361000,14285615.77460030,47744
1579651200000,2020-01-22 00:00:00,DASH/USDT,110.48000000,113.00000000,106.69000000,107.80000000,118156.00877000,12920408.85962740,39412
1579564800000,2020-01-21 00:00:00,DASH/USDT,109.91000000,114.38000000,104.67000000,110.50000000,200347.18810000,22131975.27812810,63200
1579478400000,2020-01-20 00:00:00,DASH/USDT,104.95000000,115.66000000,99.30000000,109.91000000,282175.47118000,30549540.04831120,86418
1579392000000,2020-01-19 00:00:00,DASH/USDT,101.15000000,109.26000000,91.84000000,104.92000000,325639.51621000,33011849.84188120,105577
1579305600000,2020-01-18 00:00:00,DASH/USDT,113.23000000,116.50000000,95.00000000,101.15000000,472538.86204000,50082792.57032610,130772
1579219200000,2020-01-17 00:00:00,DASH/USDT,127.46000000,128.00000000,109.00000000,113.04000000,321461.42979000,38601335.81498340,90346
1579132800000,2020-01-16 00:00:00,DASH/USDT,133.79000000,134.75000000,112.58000000,127.45000000,532642.16817000,65363893.82426310,169982
1579046400000,2020-01-15 00:00:00,DASH/USDT,89.28000000,150.00000000,88.09000000,133.60000000,942507.16816000,113226547.42922360,290882
1578960000000,2020-01-14 00:00:00,DASH/USDT,69.44000000,89.93000000,69.32000000,89.28000000,576172.27797000,47235049.94541920,141732
1578873600000,2020-01-13 00:00:00,DASH/USDT,66.22000000,71.20000000,63.67000000,69.43000000,155549.12880000,10477247.13722080,47844
1578787200000,2020-01-12 00:00:00,DASH/USDT,63.43000000,68.10000000,62.12000000,66.19000000,221143.40759000,14396445.48602360,60005
1578700800000,2020-01-11 00:00:00,DASH/USDT,56.84000000,67.85000000,55.74000000,63.46000000,288575.83841000,17970445.01039800,70922
1578614400000,2020-01-10 00:00:00,DASH/USDT,50.52000000,56.89000000,49.75000000,56.88000000,141518.35184000,7665881.02539110,37753
1578528000000,2020-01-09 00:00:00,DASH/USDT,52.43000000,53.20000000,49.88000000,50.54000000,58151.44585000,2990866.43617090,18732
1578441600000,2020-01-08 00:00:00,DASH/USDT,54.63000000,57.00000000,51.28000000,52.42000000,80441.56897000,4364296.35847120,24374
1578355200000,2020-01-07 00:00:00,DASH/USDT,56.56000000,57.60000000,53.40000000,54.62000000,131285.58058000,7230692.05434910,31822
1578268800000,2020-01-06 00:00:00,DASH/USDT,51.16000000,57.64000000,50.74000000,56.57000000,218402.53834000,11905486.92076650,42679
1578182400000,2020-01-05 00:00:00,DASH/USDT,46.18000000,53.28000000,46.17000000,51.17000000,237688.33038000,11876574.29389640,45981
1578096000000,2020-01-04 00:00:00,DASH/USDT,43.92000000,48.00000000,43.05000000,46.19000000,318745.74382000,14603774.04872240,48642
1578009600000,2020-01-03 00:00:00,DASH/USDT,40.02000000,43.99000000,39.94000000,43.92000000,37446.33710000,1592495.67989440,10428
1577923200000,2020-01-02 00:00:00,DASH/USDT,41.82000000,41.82000000,39.93000000,40.04000000,18821.67698000,767944.88771540,4966
1577836800000,2020-01-01 00:00:00,DASH/USDT,41.17000000,42.71000000,40.92000000,41.84000000,15016.01814000,627606.77910680,4477
1577750400000,2019-12-31 00:00:00,DASH/USDT,42.25000000,42.77000000,41.02000000,41.16000000,22137.53319000,929267.04987540,6503
1577664000000,2019-12-30 00:00:00,DASH/USDT,44.56000000,44.67000000,42.07000000,42.26000000,30253.93836000,1310959.25420910,6607
1577577600000,2019-12-29 00:00:00,DASH/USDT,41.79000000,45.02000000,41.25000000,44.54000000,75666.83447000,3300366.93356500,13165
1577491200000,2019-12-28 00:00:00,DASH/USDT,39.60000000,42.92000000,39.46000000,41.78000000,64842.71719000,2704528.94055840,12284
1577404800000,2019-12-27 00:00:00,DASH/USDT,39.89000000,40.39000000,38.27000000,39.63000000,38302.59619000,1503054.85649390,8134
1577318400000,2019-12-26 00:00:00,DASH/USDT,40.72000000,40.96000000,38.20000000,39.89000000,95998.38571000,3793511.33254540,17098
1577232000000,2019-12-25 00:00:00,DASH/USDT,41.60000000,41.74000000,40.18000000,40.74000000,28790.11606000,1182218.42460510,6110
1577145600000,2019-12-24 00:00:00,DASH/USDT,42.89000000,42.95000000,41.32000000,41.64000000,30790.00803000,1297340.57437770,6777
1577059200000,2019-12-23 00:00:00,DASH/USDT,44.22000000,44.83000000,42.50000000,42.91000000,18325.14118000,804598.03531160,4886
1576972800000,2019-12-22 00:00:00,DASH/USDT,42.60000000,44.30000000,42.46000000,44.16000000,15264.76216000,662528.76311710,3798
1576886400000,2019-12-21 00:00:00,DASH/USDT,43.23000000,43.31000000,42.42000000,42.64000000,7220.14285000,309735.56326460,2008
1576800000000,2019-12-20 00:00:00,DASH/USDT,42.76000000,43.59000000,42.10000000,43.25000000,19435.14064000,831404.74768400,5059
1576713600000,2019-12-19 00:00:00,DASH/USDT,44.54000000,44.88000000,42.12000000,42.76000000,25950.57751000,1118875.74981670,6113
1576627200000,2019-12-18 00:00:00,DASH/USDT,41.24000000,45.63000000,39.98000000,44.47000000,45199.91783000,1944445.89211700,11131
1576540800000,2019-12-17 00:00:00,DASH/USDT,45.96000000,46.11000000,40.34000000,41.17000000,61137.65927000,2661228.40960260,13077
1576454400000,2019-12-16 00:00:00,DASH/USDT,50.77000000,50.83000000,41.81000000,45.97000000,46469.46264000,2240525.32804740,13089
1576368000000,2019-12-15 00:00:00,DASH/USDT,49.52000000,51.22000000,48.93000000,50.80000000,11770.82641000,588357.07492980,4666
1576281600000,2019-12-14 00:00:00,DASH/USDT,50.70000000,51.25000000,49.00000000,49.52000000,12601.11395000,632970.67986980,4258
1576195200000,2019-12-13 00:00:00,DASH/USDT,49.82000000,50.87000000,49.70000000,50.69000000,13086.45471000,658069.11643070,4677
1576108800000,2019-12-12 00:00:00,DASH/USDT,49.71000000,50.60000000,48.44000000,49.84000000,15200.48761000,752378.31223060,6069
1576022400000,2019-12-11 00:00:00,DASH/USDT,49.91000000,50.77000000,49.22000000,49.67000000,18238.49826000,911931.63800430,5708
1575936000000,2019-12-10 00:00:00,DASH/USDT,51.12000000,51.75000000,49.27000000,49.89000000,16393.71929000,828068.28545210,5197
1575849600000,2019-12-09 00:00:00,DASH/USDT,51.84000000,53.09000000,50.62000000,51.16000000,32800.27519000,1698652.29185690,9111
1575763200000,2019-12-08 00:00:00,DASH/USDT,52.38000000,52.49000000,51.53000000,51.77000000,11673.83100000,605915.76532920,4917
1575676800000,2019-12-07 00:00:00,DASH/USDT,52.50000000,53.44000000,51.45000000,52.39000000,31395.13411000,1640088.10715160,7510
1575590400000,2019-12-06 00:00:00,DASH/USDT,49.95000000,52.93000000,49.70000000,52.50000000,29135.22407000,1499892.83051420,8315
1575504000000,2019-12-05 00:00:00,DASH/USDT,50.18000000,51.48000000,49.27000000,49.96000000,23162.22338000,1164060.54390830,8176
1575417600000,2019-12-04 00:00:00,DASH/USDT,51.31000000,53.05000000,49.37000000,50.22000000,29195.62885000,1484941.57016480,8981
1575331200000,2019-12-03 00:00:00,DASH/USDT,51.62000000,52.16000000,50.67000000,51.29000000,16138.59844000,832753.06554160,5572
1575244800000,2019-12-02 00:00:00,DASH/USDT,53.09000000,53.77000000,51.45000000,51.60000000,14665.77057000,766456.26541180,5468
1575158400000,2019-12-01 00:00:00,DASH/USDT,54.99000000,55.03000000,52.22000000,53.08000000,18466.04887000,984142.26438610,6213
1575072000000,2019-11-30 00:00:00,DASH/USDT,57.03000000,58.01000000,54.45000000,54.99000000,21048.19222000,1181114.52688410,6978
1574985600000,2019-11-29 00:00:00,DASH/USDT,52.29000000,59.29000000,52.19000000,56.98000000,46877.83143000,2636667.06964320,14274
1574899200000,2019-11-28 00:00:00,DASH/USDT,50.41000000,55.03000000,49.11000000,52.28000000,69738.70609000,3632465.35944000,16438
1574812800000,2019-11-27 00:00:00,DASH/USDT,50.18000000,52.67000000,47.99000000,50.41000000,42070.06529000,2123739.37887960,15122
1574726400000,2019-11-26 00:00:00,DASH/USDT,49.78000000,51.02000000,49.50000000,50.18000000,32722.61605000,1644097.99050010,11376
1574640000000,2019-11-25 00:00:00,DASH/USDT,50.92000000,53.77000000,47.70000000,49.78000000,39885.85066000,2012858.80000310,14298
1574553600000,2019-11-24 00:00:00,DASH/USDT,54.44000000,54.67000000,50.52000000,50.89000000,27388.49046000,1449196.85844510,11071
1574467200000,2019-11-23 00:00:00,DASH/USDT,55.07000000,56.81000000,53.53000000,54.43000000,34668.35019000,1918913.03039260,13082
1574380800000,2019-11-22 00:00:00,DASH/USDT,60.37000000,61.01000000,53.14000000,55.08000000,40360.30175000,2278203.03097460,17824
1574294400000,2019-11-21 00:00:00,DASH/USDT,63.56000000,64.43000000,59.33000000,60.35000000,17722.00945000,1097601.71103300,7986
1574208000000,2019-11-20 00:00:00,DASH/USDT,65.25000000,65.72000000,63.10000000,63.56000000,17149.88290000,1104240.28451340,6469
1574121600000,2019-11-19 00:00:00,DASH/USDT,64.24000000,65.68000000,62.87000000,65.24000000,11141.03100000,716641.61571270,5940
1574035200000,2019-11-18 00:00:00,DASH/USDT,67.67000000,67.79000000,63.29000000,64.24000000,11567.10450000,761159.85363680,5604
1573948800000,2019-11-17 00:00:00,DASH/USDT,67.92000000,68.35000000,67.05000000,67.67000000,5563.95355000,377348.00754810,3281
1573862400000,2019-11-16 00:00:00,DASH/USDT,68.03000000,68.18000000,67.28000000,67.91000000,4272.05814000,289274.22809810,2669
1573776000000,2019-11-15 00:00:00,DASH/USDT,68.75000000,69.68000000,66.51000000,68.02000000,9922.54089000,675635.04828890,4820
1573689600000,2019-11-14 00:00:00,DASH/USDT,69.79000000,69.89000000,68.22000000,68.75000000,4886.44815000,337035.35121890,3082
1573603200000,2019-11-13 00:00:00,DASH/USDT,70.26000000,70.77000000,69.51000000,69.72000000,8491.11384000,594558.20622480,3817
1573516800000,2019-11-12 00:00:00,DASH/USDT,70.15000000,70.73000000,68.81000000,70.21000000,10428.45522000,728593.58114190,5164
1573430400000,2019-11-11 00:00:00,DASH/USDT,71.42000000,72.52000000,69.35000000,70.15000000,13132.63725000,930383.24659890,6696
1573344000000,2019-11-10 00:00:00,DASH/USDT,69.59000000,72.09000000,69.16000000,71.41000000,16709.06206000,1179136.18051990,8145
1573257600000,2019-11-09 00:00:00,DASH/USDT,69.29000000,70.43000000,68.98000000,69.58000000,9182.00515000,640112.17172250,4263
1573171200000,2019-11-08 00:00:00,DASH/USDT,72.18000000,72.65000000,67.82000000,69.32000000,10119.21429000,707967.16690010,6135
1573084800000,2019-11-07 00:00:00,DASH/USDT,74.10000000,74.57000000,71.38000000,72.18000000,11113.14006000,807068.41350540,5247
1572998400000,2019-11-06 00:00:00,DASH/USDT,74.33000000,74.81000000,72.83000000,74.09000000,13609.30242000,1004590.90229920,6073
1572912000000,2019-11-05 00:00:00,DASH/USDT,72.69000000,74.71000000,71.46000000,74.34000000,13298.63802000,970665.79286900,5740
1572825600000,2019-11-04 00:00:00,DASH/USDT,71.17000000,73.66000000,70.80000000,72.69000000,14046.87916000,1017197.26764270,5274
1572739200000,2019-11-03 00:00:00,DASH/USDT,72.14000000,72.72000000,70.32000000,71.16000000,6769.42396000,483676.68761290,3175
1572652800000,2019-11-02 00:00:00,DASH/USDT,71.85000000,72.57000000,71.40000000,72.12000000,5768.61729000,414915.55514300,3202
1572566400000,2019-11-01 00:00:00,DASH/USDT,71.41000000,72.14000000,70.17000000,71.81000000,7899.56496000,562489.17949780,4399
1572480000000,2019-10-31 00:00:00,DASH/USDT,72.09000000,72.83000000,69.76000000,71.47000000,8970.19167000,638581.74965270,5586
1572393600000,2019-10-30 00:00:00,DASH/USDT,72.98000000,74.70000000,71.04000000,72.05000000,16050.69400000,1166232.34218340,7807
1572307200000,2019-10-29 00:00:00,DASH/USDT,71.62000000,76.40000000,71.29000000,72.98000000,20480.55632000,1509920.12014500,9522
1572220800000,2019-10-28 00:00:00,DASH/USDT,71.84000000,76.73000000,71.59000000,71.62000000,21112.08301000,1552140.50981830,9759
1572134400000,2019-10-27 00:00:00,DASH/USDT,70.51000000,74.16000000,69.02000000,71.85000000,19709.16180000,1406915.82032750,10129
1572048000000,2019-10-26 00:00:00,DASH/USDT,70.31000000,74.42000000,67.32000000,70.45000000,38196.33697000,2692213.61574140,16192
1571961600000,2019-10-25 00:00:00,DASH/USDT,62.35000000,70.64000000,62.29000000,70.31000000,20621.81451000,1392351.26902050,9656
1571875200000,2019-10-24 00:00:00,DASH/USDT,62.72000000,63.08000000,61.20000000,62.31000000,8947.26468000,556996.62800030,4121
1571788800000,2019-10-23 00:00:00,DASH/USDT,67.20000000,67.30000000,61.42000000,62.72000000,11429.55692000,730902.07674800,5817
1571702400000,2019-10-22 00:00:00,DASH/USDT,68.51000000,69.46000000,58.00000000,67.21000000,13825.58113000,934068.32549560,4840
1571616000000,2019-10-21 00:00:00,DASH/USDT,69.16000000,69.77000000,67.80000000,68.55000000,9223.43343000,634973.27401290,3758
1571529600000,2019-10-20 00:00:00,DASH/USDT,67.39000000,69.92000000,66.90000000,69.16000000,4281.89858000,292436.31674300,3245
1571443200000,2019-10-19 00:00:00,DASH/USDT,67.92000000,68.76000000,67.09000000,67.38000000,5741.77939000,388498.58840520,3390
1571356800000,2019-10-18 00:00:00,DASH/USDT,68.93000000,69.11000000,66.81000000,67.95000000,6833.32002000,463773.25011740,3862
1571270400000,2019-10-17 00:00:00,DASH/USDT,68.02000000,70.23000000,67.17000000,68.88000000,5750.17373000,394879.56943600,3373
1571184000000,2019-10-16 00:00:00,DASH/USDT,71.31000000,71.64000000,66.83000000,68.04000000,16726.26774000,1152896.58599720,6149
1571097600000,2019-10-15 00:00:00,DASH/USDT,71.17000000,73.61000000,70.57000000,71.38000000,18073.41489000,1298225.63925450,6324
1571011200000,2019-10-14 00:00:00,DASH/USDT,70.34000000,71.61000000,70.00000000,71.15000000,6828.36125000,483450.71363130,3123
1570924800000,2019-10-13 00:00:00,DASH/USDT,70.56000000,71.88000000,70.16000000,70.41000000,3978.06632000,282985.40848080,2851
1570838400000,2019-10-12 00:00:00,DASH/USDT,69.44000000,73.33000000,69.40000000,70.61000000,7468.48332000,532233.12873560,4155
1570752000000,2019-10-11 00:00:00,DASH/USDT,72.57000000,73.69000000,69.31000000,69.45000000,16142.92080000,1150854.98147450,6466
1570665600000,2019-10-10 00:00:00,DASH/USDT,73.63000000,74.43000000,70.51000000,72.60000000,11351.68535000,822037.67442560,5214
1570579200000,2019-10-09 00:00:00,DASH/USDT,70.62000000,74.87000000,70.37000000,73.68000000,21821.63255000,1572830.40981330,8369
1570492800000,2019-10-08 00:00:00,DASH/USDT,70.74000000,74.00000000,70.08000000,70.68000000,24484.98862000,1763370.53970810,10062
1570406400000,2019-10-07 00:00:00,DASH/USDT,69.38000000,71.97000000,68.28000000,70.74000000,9907.79547000,697096.74722110,5550
1570320000000,2019-10-06 00:00:00,DASH/USDT,69.83000000,70.87000000,67.85000000,69.31000000,8764.04910000,609835.15899940,4821
1570233600000,2019-10-05 00:00:00,DASH/USDT,69.45000000,70.00000000,68.61000000,69.77000000,3839.35680000,265854.60431590,2753
1570147200000,2019-10-04 00:00:00,DASH/USDT,69.22000000,70.08000000,68.15000000,69.45000000,5225.37803000,361412.98637090,3582
1570060800000,2019-10-03 00:00:00,DASH/USDT,70.55000000,70.76000000,67.86000000,69.21000000,9449.17256000,653451.07658120,5494
1569974400000,2019-10-02 00:00:00,DASH/USDT,69.98000000,70.70000000,68.92000000,70.51000000,4479.03519000,312346.19090200,3781
1569888000000,2019-10-01 00:00:00,DASH/USDT,70.99000000,72.49000000,69.12000000,69.98000000,7984.00472000,565987.34384460,5052
1569801600000,2019-09-30 00:00:00,DASH/USDT,68.87000000,71.96000000,66.54000000,70.94000000,9429.98548000,654900.70413580,5455
1569715200000,2019-09-29 00:00:00,DASH/USDT,70.72000000,71.30000000,67.31000000,68.86000000,6482.92534000,444965.25213440,3761
1569628800000,2019-09-28 00:00:00,DASH/USDT,71.25000000,72.13000000,69.86000000,70.78000000,7004.54679000,497661.45408000,3942
1569542400000,2019-09-27 00:00:00,DASH/USDT,68.66000000,72.31000000,66.33000000,71.27000000,10977.74231000,757965.49186710,4632
1569456000000,2019-09-26 00:00:00,DASH/USDT,72.71000000,73.38000000,65.57000000,68.70000000,15327.99257000,1075190.71583250,6129
1569369600000,2019-09-25 00:00:00,DASH/USDT,71.50000000,76.09000000,69.15000000,72.69000000,20954.93714000,1525134.94717940,8420
1569283200000,2019-09-24 00:00:00,DASH/USDT,86.78000000,88.04000000,66.92000000,71.79000000,17338.51537000,1335032.82194330,7528
1569196800000,2019-09-23 00:00:00,DASH/USDT,90.80000000,90.80000000,86.75000000,86.78000000,9200.13290000,819960.12026750,3459
1569110400000,2019-09-22 00:00:00,DASH/USDT,92.94000000,93.90000000,90.60000000,90.64000000,5271.56057000,484078.09709760,1917
1569024000000,2019-09-21 00:00:00,DASH/USDT,96.77000000,96.83000000,92.61000000,93.00000000,6863.75041000,650193.83883250,2221
1568937600000,2019-09-20 00:00:00,DASH/USDT,99.70000000,100.07000000,95.28000000,96.73000000,9710.78459000,943153.78071220,2836
1568851200000,2019-09-19 00:00:00,DASH/USDT,97.80000000,104.40000000,90.60000000,99.70000000,37130.16327000,3636164.66355260,12097
1568764800000,2019-09-18 00:00:00,DASH/USDT,94.10000000,99.23000000,94.09000000,97.80000000,13548.08284000,1303068.77780350,5047
1568678400000,2019-09-17 00:00:00,DASH/USDT,92.49000000,99.78000000,90.60000000,94.10000000,15073.75207000,1423552.37538760,5732
1568592000000,2019-09-16 00:00:00,DASH/USDT,88.89000000,94.24000000,87.87000000,92.49000000,13108.23512000,1185053.47244140,4185
1568505600000,2019-09-15 00:00:00,DASH/USDT,91.12000000,91.45000000,88.42000000,88.89000000,5463.70189000,489739.82391310,2111
1568419200000,2019-09-14 00:00:00,DASH/USDT,93.49000000,95.39000000,90.17000000,91.26000000,11597.57228000,1068328.73550800,4030
1568332800000,2019-09-13 00:00:00,DASH/USDT,85.31000000,94.88000000,84.45000000,93.49000000,12887.20999000,1162355.79075310,5153
1568246400000,2019-09-12 00:00:00,DASH/USDT,82.75000000,98.77000000,81.33000000,85.25000000,16973.23985000,1501395.93873720,4982
1568160000000,2019-09-11 00:00:00,DASH/USDT,83.16000000,84.84000000,81.80000000,82.44000000,3784.33735000,315322.75965150,1401
1568073600000,2019-09-10 00:00:00,DASH/USDT,86.38000000,87.00000000,82.26000000,83.11000000,4433.46450000,375954.29073710,1448
1567987200000,2019-09-09 00:00:00,DASH/USDT,87.40000000,88.87000000,85.24000000,86.00000000,4149.83294000,361608.70033010,1724
1567900800000,2019-09-08 00:00:00,DASH/USDT,83.82000000,87.63000000,83.77000000,87.62000000,4370.77341000,376286.86606570,1788
1567814400000,2019-09-07 00:00:00,DASH/USDT,80.02000000,84.40000000,79.74000000,83.82000000,3793.68288000,312389.17390640,1558
1567728000000,2019-09-06 00:00:00,DASH/USDT,80.08000000,82.93000000,77.49000000,80.02000000,6714.80608000,541237.31630010,2718
1567641600000,2019-09-05 00:00:00,DASH/USDT,80.90000000,81.89000000,79.83000000,80.08000000,1890.57482000,152580.10132380,950
1567555200000,2019-09-04 00:00:00,DASH/USDT,82.79000000,82.80000000,79.90000000,80.90000000,3411.60925000,277052.26676410,1557
1567468800000,2019-09-03 00:00:00,DASH/USDT,81.23000000,83.68000000,79.91000000,82.83000000,5065.77439000,413591.57445370,2495
1567382400000,2019-09-02 00:00:00,DASH/USDT,79.36000000,83.20000000,79.26000000,81.24000000,5316.64326000,429016.82347450,2295
1567296000000,2019-09-01 00:00:00,DASH/USDT,79.86000000,80.46000000,78.01000000,79.32000000,1488.86699000,118175.75873430,808
1567209600000,2019-08-31 00:00:00,DASH/USDT,80.37000000,82.47000000,78.20000000,79.86000000,6106.92451000,488034.01321580,2487
1567123200000,2019-08-30 00:00:00,DASH/USDT,79.92000000,81.90000000,78.67000000,80.20000000,5551.50501000,445367.30946830,1415
1567036800000,2019-08-29 00:00:00,DASH/USDT,84.65000000,84.65000000,77.80000000,79.78000000,3302.69419000,264299.90480580,1747
1566950400000,2019-08-28 00:00:00,DASH/USDT,90.71000000,90.71000000,84.50000000,84.70000000,3206.08940000,279723.44327240,1653
1566864000000,2019-08-27 00:00:00,DASH/USDT,91.96000000,92.27000000,89.95000000,90.72000000,2214.17127000,200468.55055420,924
1566777600000,2019-08-26 00:00:00,DASH/USDT,91.51000000,93.44000000,91.00000000,92.28000000,1985.26831000,182511.94437850,1164
1566691200000,2019-08-25 00:00:00,DASH/USDT,92.36000000,93.30000000,90.61000000,91.26000000,1318.00067000,121034.67991530,833
1566604800000,2019-08-24 00:00:00,DASH/USDT,93.26000000,93.49000000,89.94000000,92.09000000,2090.94904000,190767.53245270,1115
1566518400000,2019-08-23 00:00:00,DASH/USDT,90.77000000,96.42000000,90.01000000,93.55000000,4953.94222000,463691.47893740,2632
1566432000000,2019-08-22 00:00:00,DASH/USDT,90.15000000,92.18000000,88.00000000,90.84000000,2229.25403000,200550.95859030,1337
1566345600000,2019-08-21 00:00:00,DASH/USDT,93.49000000,93.68000000,87.11000000,90.16000000,4477.61215000,404303.77721920,2302
1566259200000,2019-08-20 00:00:00,DASH/USDT,97.42000000,97.42000000,93.19000000,93.50000000,2734.06704000,258604.62265100,1405
1566172800000,2019-08-19 00:00:00,DASH/USDT,94.56000000,97.50000000,93.80000000,97.14000000,2591.54043000,248615.78171320,1545
1566086400000,2019-08-18 00:00:00,DASH/USDT,91.82000000,96.60000000,91.25000000,94.78000000,2757.71078000,260708.85173810,1490
1566000000000,2019-08-17 00:00:00,DASH/USDT,93.08000000,93.47000000,90.66000000,91.63000000,2097.78295000,193250.36541920,1184
1565913600000,2019-08-16 00:00:00,DASH/USDT,94.63000000,95.25000000,91.14000000,93.15000000,2778.14205000,258088.17189250,1902
1565827200000,2019-08-15 00:00:00,DASH/USDT,96.05000000,97.41000000,92.88000000,94.75000000,2323.36057000,220383.91619990,1536
1565740800000,2019-08-14 00:00:00,DASH/USDT,101.45000000,102.69000000,94.91000000,95.99000000,4283.65281000,424615.69056560,2403
1565654400000,2019-08-13 00:00:00,DASH/USDT,104.41000000,107.86000000,100.65000000,101.42000000,7584.14107000,783688.74688130,3167
1565568000000,2019-08-12 00:00:00,DASH/USDT,106.53000000,106.83000000,102.16000000,104.45000000,2555.35503000,266737.77992910,1597
1565481600000,2019-08-11 00:00:00,DASH/USDT,98.99000000,108.48000000,98.98000000,106.53000000,7426.23460000,778108.57770700,4184
1565395200000,2019-08-10 00:00:00,DASH/USDT,103.79000000,104.39000000,97.41000000,99.29000000,4229.50688000,423200.44200200,2601
1565308800000,2019-08-09 00:00:00,DASH/USDT,105.95000000,105.95000000,102.61000000,103.52000000,2016.42595000,209056.56066090,1351
1565222400000,2019-08-08 00:00:00,DASH/USDT,107.38000000,107.83000000,103.84000000,105.96000000,1817.40278000,191658.14632400,1543
1565136000000,2019-08-07 00:00:00,DASH/USDT,106.53000000,110.82000000,105.57000000,107.38000000,3475.93505000,374840.31853270,2433
1565049600000,2019-08-06 00:00:00,DASH/USDT,110.11000000,111.58000000,103.94000000,106.58000000,5539.98225000,594811.19276920,3078
1564963200000,2019-08-05 00:00:00,DASH/USDT,106.10000000,112.65000000,106.10000000,110.28000000,5050.81911000,554645.84879060,3107
1564876800000,2019-08-04 00:00:00,DASH/USDT,106.55000000,107.32000000,102.89000000,106.10000000,2818.19994000,295883.83339850,1726
1564790400000,2019-08-03 00:00:00,DASH/USDT,104.89000000,108.05000000,104.89000000,106.58000000,2813.24026000,300957.78607190,1426
1564704000000,2019-08-02 00:00:00,DASH/USDT,106.57000000,109.24000000,103.97000000,104.83000000,3768.54766000,401577.09839890,2224
1564617600000,2019-08-01 00:00:00,DASH/USDT,108.76000000,109.05000000,104.72000000,106.54000000,2552.71605000,270759.31142770,1407
1564531200000,2019-07-31 00:00:00,DASH/USDT,104.85000000,108.88000000,103.50000000,108.67000000,4724.74833000,499706.67020250,2170
1564444800000,2019-07-30 00:00:00,DASH/USDT,105.57000000,107.74000000,103.86000000,104.83000000,2843.07719000,300617.65357850,1396
