https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1581811200000,2020-02-16 00:00:00,XMR/USDT,89.17000000,92.15000000,79.51000000,87.80000000,89824.40075000,7800509.46485050,52035
1581724800000,2020-02-15 00:00:00,XMR/USDT,95.12000000,96.86000000,86.42000000,89.10000000,69017.88285000,6375687.11139520,35828
1581638400000,2020-02-14 00:00:00,XMR/USDT,92.25000000,95.20000000,90.75000000,95.16000000,49133.26383000,4588243.31755000,19031
1581552000000,2020-02-13 00:00:00,XMR/USDT,94.37000000,95.20000000,89.44000000,92.25000000,87832.38479000,8122256.18500650,45433
1581465600000,2020-02-12 00:00:00,XMR/USDT,89.45000000,94.67000000,89.10000000,94.29000000,103240.12183000,9473066.95829050,39104
1581379200000,2020-02-11 00:00:00,XMR/USDT,84.53000000,89.52000000,82.65000000,89.36000000,67868.15486000,5787863.57587870,23627
1581292800000,2020-02-10 00:00:00,XMR/USDT,87.63000000,87.90000000,83.22000000,84.53000000,61795.19253000,5253033.14953830,40035
1581206400000,2020-02-09 00:00:00,XMR/USDT,80.64000000,87.82000000,80.44000000,87.59000000,77002.14410000,6494516.81046100,46074
1581120000000,2020-02-08 00:00:00,XMR/USDT,79.47000000,81.59000000,76.85000000,80.64000000,48845.04025000,3890439.74385260,19382
1581033600000,2020-02-07 00:00:00,XMR/USDT,78.26000000,80.96000000,78.21000000,79.48000000,57073.62710000,4553568.13186220,21749
1580947200000,2020-02-06 00:00:00,XMR/USDT,77.83000000,80.11000000,76.38000000,78.30000000,52575.27104000,4121957.42031900,18295
1580860800000,2020-02-05 00:00:00,XMR/USDT,75.22000000,79.19000000,74.58000000,77.84000000,60236.11875000,4637039.15926770,28044
1580774400000,2020-02-04 00:00:00,XMR/USDT,76.77000000,77.39000000,73.70000000,75.17000000,51998.90241000,3911248.61879080,28461
1580688000000,2020-02-03 00:00:00,XMR/USDT,74.86000000,78.23000000,74.28000000,76.74000000,105463.12310000,8099261.25914440,44927
1580601600000,2020-02-02 00:00:00,XMR/USDT,73.25000000,77.86000000,70.99000000,74.89000000,89080.24342000,6557316.62451460,18114
1580515200000,2020-02-01 00:00:00,XMR/USDT,72.16000000,73.90000000,71.20000000,73.22000000,45816.64286000,3334697.86643700,11906
1580428800000,2020-01-31 00:00:00,XMR/USDT,74.90000000,76.02000000,69.37000000,72.16000000,95888.31180000,6897611.88021920,19247
1580342400000,2020-01-30 00:00:00,XMR/USDT,69.93000000,75.02000000,68.44000000,74.83000000,76932.17855000,5432694.84473670,19263
1580256000000,2020-01-29 00:00:00,XMR/USDT,67.87000000,70.84000000,67.34000000,70.02000000,55474.21068000,3820870.11525580,20928
1580169600000,2020-01-28 00:00:00,XMR/USDT,65.48000000,67.90000000,65.13000000,67.71000000,42159.48327000,2791365.42972410,12422
1580083200000,2020-01-27 00:00:00,XMR/USDT,64.02000000,66.32000000,63.41000000,65.44000000,38301.33204000,2480929.27885140,11163
1579996800000,2020-01-26 00:00:00,XMR/USDT,61.25000000,64.82000000,60.79000000,63.97000000,27159.87227000,1717391.23644630,9892
1579910400000,2020-01-25 00:00:00,XMR/USDT,61.65000000,62.57000000,59.87000000,61.35000000,20249.99616000,1238409.11144270,6469
1579824000000,2020-01-24 00:00:00,XMR/USDT,62.57000000,62.99000000,58.00000000,61.67000000,56646.65159000,3439268.24251570,14626
1579737600000,2020-01-23 00:00:00,XMR/USDT,65.09000000,65.09000000,61.15000000,62.55000000,24642.65790000,1544354.17337150,8116
1579651200000,2020-01-22 00:00:00,XMR/USDT,65.97000000,66.55000000,64.35000000,65.00000000,25926.81677000,1694325.95693360,7978
1579564800000,2020-01-21 00:00:00,XMR/USDT,64.98000000,66.88000000,64.07000000,65.87000000,25334.44886000,1663664.78167570,8029
1579478400000,2020-01-20 00:00:00,XMR/USDT,65.23000000,66.53000000,62.17000000,64.96000000,32916.73105000,2127222.08109780,9304
1579392000000,2020-01-19 00:00:00,XMR/USDT,67.00000000,69.47000000,62.74000000,65.17000000,48682.74962000,3225748.07707450,12819
1579305600000,2020-01-18 00:00:00,XMR/USDT,68.92000000,70.94000000,66.15000000,67.00000000,56225.67664000,3871721.76930780,14972
1579219200000,2020-01-17 00:00:00,XMR/USDT,65.65000000,72.00000000,64.05000000,68.95000000,90653.31089000,6181069.28201450,24627
1579132800000,2020-01-16 00:00:00,XMR/USDT,68.48000000,69.00000000,62.58000000,65.63000000,68525.82618000,4456663.57133490,18660
1579046400000,2020-01-15 00:00:00,XMR/USDT,62.47000000,69.36000000,61.81000000,68.47000000,176475.93404000,11635349.65480000,41667
1578960000000,2020-01-14 00:00:00,XMR/USDT,57.79000000,63.05000000,57.69000000,62.55000000,124253.45431000,7547581.33727130,26446
1578873600000,2020-01-13 00:00:00,XMR/USDT,59.21000000,59.22000000,56.66000000,57.72000000,53718.20923000,3095884.94683200,12428
1578787200000,2020-01-12 00:00:00,XMR/USDT,58.17000000,59.99000000,57.26000000,59.19000000,43850.34602000,2577097.31209700,12244
1578700800000,2020-01-11 00:00:00,XMR/USDT,58.43000000,64.25000000,57.90000000,58.25000000,144805.88890000,8788178.44980020,36142
1578614400000,2020-01-10 00:00:00,XMR/USDT,58.68000000,59.65000000,56.77000000,58.42000000,84463.61102000,4930046.48035040,24160
1578528000000,2020-01-09 00:00:00,XMR/USDT,59.46000000,59.53000000,56.76000000,58.68000000,62202.80563000,3623187.65411790,19070
1578441600000,2020-01-08 00:00:00,XMR/USDT,58.36000000,60.33000000,55.23000000,59.44000000,67288.71434000,3899515.14727220,19932
1578355200000,2020-01-07 00:00:00,XMR/USDT,58.89000000,60.17000000,55.40000000,58.36000000,76443.13328000,4422669.88764950,18906
1578268800000,2020-01-06 00:00:00,XMR/USDT,53.68000000,59.27000000,53.67000000,58.91000000,68723.76894000,3847471.47643700,15722
1578182400000,2020-01-05 00:00:00,XMR/USDT,50.35000000,54.26000000,50.34000000,53.69000000,54781.36550000,2882100.14558200,12052
1578096000000,2020-01-04 00:00:00,XMR/USDT,50.96000000,51.37000000,49.74000000,50.37000000,35053.35816000,1768279.56533010,8543
1578009600000,2020-01-03 00:00:00,XMR/USDT,45.54000000,51.77000000,45.45000000,50.93000000,156643.20919000,7730197.40801220,33174
1577923200000,2020-01-02 00:00:00,XMR/USDT,45.82000000,46.14000000,44.31000000,45.50000000,25354.44426000,1148577.39796840,7004
1577836800000,2020-01-01 00:00:00,XMR/USDT,44.67000000,45.89000000,44.54000000,45.82000000,18743.63854000,851007.02223040,5062
1577750400000,2019-12-31 00:00:00,XMR/USDT,46.21000000,46.26000000,44.57000000,44.69000000,25352.09538000,1150952.65093450,6744
1577664000000,2019-12-30 00:00:00,XMR/USDT,46.53000000,46.72000000,45.62000000,46.17000000,31217.06684000,1442417.45417900,6895
1577577600000,2019-12-29 00:00:00,XMR/USDT,45.44000000,47.13000000,45.23000000,46.50000000,40830.83508000,1890919.37316280,8401
1577491200000,2019-12-28 00:00:00,XMR/USDT,45.11000000,45.85000000,44.92000000,45.43000000,32982.98393000,1497285.99772320,6059
1577404800000,2019-12-27 00:00:00,XMR/USDT,45.34000000,46.10000000,44.53000000,45.11000000,43084.37401000,1947366.97381580,7830
1577318400000,2019-12-26 00:00:00,XMR/USDT,45.99000000,46.55000000,44.85000000,45.31000000,44184.96061000,2027320.67533570,6953
1577232000000,2019-12-25 00:00:00,XMR/USDT,45.81000000,46.78000000,45.10000000,45.99000000,52884.28497000,2426825.41741800,7765
1577145600000,2019-12-24 00:00:00,XMR/USDT,47.18000000,47.94000000,45.55000000,45.82000000,80341.52655000,3766392.08089480,12010
1577059200000,2019-12-23 00:00:00,XMR/USDT,47.39000000,48.61000000,46.89000000,47.18000000,95648.58438000,4575119.24567530,14164
1576972800000,2019-12-22 00:00:00,XMR/USDT,44.99000000,47.97000000,44.96000000,47.34000000,109575.06435000,5098746.36017240,16292
1576886400000,2019-12-21 00:00:00,XMR/USDT,46.69000000,46.71000000,44.91000000,44.97000000,54748.36588000,2504690.05676440,10266
1576800000000,2019-12-20 00:00:00,XMR/USDT,47.40000000,47.54000000,46.48000000,46.64000000,40614.58241000,1905919.33220220,8149
1576713600000,2019-12-19 00:00:00,XMR/USDT,47.94000000,49.85000000,46.05000000,47.45000000,61832.58416000,2938043.97286770,11462
1576627200000,2019-12-18 00:00:00,XMR/USDT,45.08000000,49.19000000,43.75000000,47.76000000,63959.04777000,2941986.16284200,13131
1576540800000,2019-12-17 00:00:00,XMR/USDT,49.15000000,49.40000000,44.51000000,45.04000000,44462.38259000,2095758.22414200,9845
1576454400000,2019-12-16 00:00:00,XMR/USDT,50.81000000,51.10000000,48.28000000,49.11000000,23216.15568000,1160952.25064070,6367
1576368000000,2019-12-15 00:00:00,XMR/USDT,51.23000000,52.09000000,50.64000000,50.80000000,21132.45510000,1079104.50212340,5029
1576281600000,2019-12-14 00:00:00,XMR/USDT,52.44000000,52.72000000,50.90000000,51.31000000,22694.45701000,1178125.68242140,5216
1576195200000,2019-12-13 00:00:00,XMR/USDT,52.98000000,53.34000000,52.21000000,52.49000000,24866.74845000,1315418.33696960,4993
1576108800000,2019-12-12 00:00:00,XMR/USDT,53.00000000,53.97000000,51.01000000,52.93000000,34317.94080000,1817169.79515720,8687
1576022400000,2019-12-11 00:00:00,XMR/USDT,52.68000000,53.48000000,52.48000000,52.95000000,21749.40657000,1153413.38416560,4155
1575936000000,2019-12-10 00:00:00,XMR/USDT,54.43000000,54.72000000,52.12000000,52.70000000,27527.24797000,1476263.45357820,7205
1575849600000,2019-12-09 00:00:00,XMR/USDT,53.70000000,54.57000000,53.01000000,54.41000000,30648.33654000,1645035.11001200,7774
1575763200000,2019-12-08 00:00:00,XMR/USDT,54.25000000,54.82000000,53.47000000,53.68000000,18950.19183000,1025956.87011520,4181
1575676800000,2019-12-07 00:00:00,XMR/USDT,54.11000000,55.01000000,53.33000000,54.38000000,34153.67036000,1846074.03008700,7150
1575590400000,2019-12-06 00:00:00,XMR/USDT,53.74000000,55.50000000,52.82000000,54.03000000,34846.48127000,1890361.46162670,7718
1575504000000,2019-12-05 00:00:00,XMR/USDT,52.66000000,54.20000000,51.98000000,53.78000000,48664.38709000,2572176.54270560,8918
1575417600000,2019-12-04 00:00:00,XMR/USDT,53.28000000,57.30000000,51.65000000,52.61000000,47724.31918000,2558493.70097150,9841
1575331200000,2019-12-03 00:00:00,XMR/USDT,53.91000000,55.52000000,53.23000000,53.35000000,30911.36370000,1686683.29110150,6814
1575244800000,2019-12-02 00:00:00,XMR/USDT,53.48000000,54.58000000,52.25000000,53.88000000,20531.80360000,1097411.09713930,5073
1575158400000,2019-12-01 00:00:00,XMR/USDT,54.77000000,54.77000000,52.30000000,53.38000000,15930.67931000,846143.49312990,4256
1575072000000,2019-11-30 00:00:00,XMR/USDT,55.72000000,56.05000000,53.58000000,54.86000000,12013.90841000,658508.52886890,3432
1574985600000,2019-11-29 00:00:00,XMR/USDT,53.78000000,56.12000000,53.70000000,55.77000000,25600.45925000,1412598.35125270,5952
1574899200000,2019-11-28 00:00:00,XMR/USDT,55.73000000,58.89000000,53.57000000,53.81000000,45613.66414000,2522523.29795680,9142
1574812800000,2019-11-27 00:00:00,XMR/USDT,51.15000000,57.18000000,49.85000000,55.79000000,51583.90909000,2726088.32568290,10283
1574726400000,2019-11-26 00:00:00,XMR/USDT,49.87000000,52.11000000,49.53000000,51.18000000,45328.93584000,2316838.19956190,8341
1574640000000,2019-11-25 00:00:00,XMR/USDT,47.44000000,52.50000000,45.44000000,49.87000000,47607.65021000,2331391.81558000,11352
1574553600000,2019-11-24 00:00:00,XMR/USDT,51.56000000,51.86000000,47.16000000,47.44000000,39731.82631000,1983746.35468370,9640
1574467200000,2019-11-23 00:00:00,XMR/USDT,50.95000000,51.99000000,49.85000000,51.58000000,72611.87395000,3684000.11710810,13861
1574380800000,2019-11-22 00:00:00,XMR/USDT,54.11000000,54.92000000,47.50000000,50.99000000,78467.51356000,4019886.44225650,19269
1574294400000,2019-11-21 00:00:00,XMR/USDT,57.87000000,58.64000000,53.06000000,54.11000000,37649.79299000,2088517.58103670,9430
1574208000000,2019-11-20 00:00:00,XMR/USDT,58.49000000,59.21000000,57.61000000,57.90000000,36788.41511000,2140727.01584650,8066
1574121600000,2019-11-19 00:00:00,XMR/USDT,58.41000000,59.73000000,57.75000000,58.53000000,32747.87554000,1920655.76124040,8236
1574035200000,2019-11-18 00:00:00,XMR/USDT,61.66000000,61.94000000,57.73000000,58.41000000,35615.10120000,2158158.47145970,9372
1573948800000,2019-11-17 00:00:00,XMR/USDT,61.38000000,63.11000000,61.34000000,61.73000000,47674.08280000,2957055.45522940,10064
1573862400000,2019-11-16 00:00:00,XMR/USDT,61.84000000,62.88000000,61.05000000,61.38000000,26314.51277000,1629663.53186050,6311
1573776000000,2019-11-15 00:00:00,XMR/USDT,65.02000000,65.79000000,61.81000000,61.90000000,28631.69389000,1833654.85416070,9225
1573689600000,2019-11-14 00:00:00,XMR/USDT,65.33000000,65.55000000,63.72000000,65.02000000,26492.23632000,1717341.27488720,7548
1573603200000,2019-11-13 00:00:00,XMR/USDT,62.28000000,65.48000000,61.79000000,65.25000000,27483.80338000,1754638.41804690,7587
1573516800000,2019-11-12 00:00:00,XMR/USDT,61.71000000,66.00000000,61.46000000,62.26000000,49701.37797000,3136218.97314600,12110
1573430400000,2019-11-11 00:00:00,XMR/USDT,63.84000000,63.93000000,60.86000000,61.72000000,24227.04202000,1504312.74565900,7045
1573344000000,2019-11-10 00:00:00,XMR/USDT,61.91000000,64.67000000,61.65000000,63.78000000,22749.41617000,1441917.48983700,7467
1573257600000,2019-11-09 00:00:00,XMR/USDT,60.72000000,62.36000000,60.42000000,61.83000000,13929.55795000,855222.18158520,4856
1573171200000,2019-11-08 00:00:00,XMR/USDT,63.04000000,63.61000000,59.88000000,60.77000000,26622.82769000,1639779.39179720,8115
1573084800000,2019-11-07 00:00:00,XMR/USDT,64.01000000,67.49000000,62.76000000,63.07000000,64175.83086000,4144214.75732370,15361
1572998400000,2019-11-06 00:00:00,XMR/USDT,62.73000000,64.50000000,62.37000000,64.00000000,30877.42167000,1966282.70187990,8571
1572912000000,2019-11-05 00:00:00,XMR/USDT,62.96000000,63.65000000,61.68000000,62.80000000,22296.70089000,1399077.32496690,7167
1572825600000,2019-11-04 00:00:00,XMR/USDT,63.32000000,64.16000000,62.27000000,62.98000000,35662.71544000,2244556.33038520,8777
1572739200000,2019-11-03 00:00:00,XMR/USDT,62.15000000,65.00000000,61.02000000,63.25000000,34905.52542000,2198441.07518930,8748
1572652800000,2019-11-02 00:00:00,XMR/USDT,60.65000000,63.08000000,60.43000000,62.15000000,24087.82555000,1496293.89102680,5700
1572566400000,2019-11-01 00:00:00,XMR/USDT,59.01000000,61.20000000,58.23000000,60.62000000,23164.86460000,1379526.02019250,6404
1572480000000,2019-10-31 00:00:00,XMR/USDT,58.41000000,60.05000000,56.94000000,59.01000000,25163.28079000,1474370.99128070,7238
1572393600000,2019-10-30 00:00:00,XMR/USDT,59.53000000,59.54000000,57.16000000,58.42000000,35488.18050000,2078555.89807980,9314
1572307200000,2019-10-29 00:00:00,XMR/USDT,59.29000000,63.12000000,58.92000000,59.49000000,42988.00685000,2613255.95891620,10721
1572220800000,2019-10-28 00:00:00,XMR/USDT,59.75000000,61.63000000,58.55000000,59.29000000,32090.22783000,1935096.26275430,9716
1572134400000,2019-10-27 00:00:00,XMR/USDT,56.69000000,61.24000000,55.44000000,59.67000000,39774.94386000,2325872.42899080,11436
1572048000000,2019-10-26 00:00:00,XMR/USDT,59.11000000,67.01000000,55.15000000,56.77000000,90818.13440000,5388665.87389580,23077
1571961600000,2019-10-25 00:00:00,XMR/USDT,53.38000000,60.00000000,52.24000000,59.05000000,55520.64087000,3084204.25647020,13865
1571875200000,2019-10-24 00:00:00,XMR/USDT,53.28000000,54.49000000,50.86000000,53.32000000,33496.47281000,1767817.01122540,7861
1571788800000,2019-10-23 00:00:00,XMR/USDT,56.60000000,57.28000000,52.00000000,53.27000000,48014.63450000,2612637.60211520,11642
1571702400000,2019-10-22 00:00:00,XMR/USDT,57.43000000,58.65000000,55.83000000,56.67000000,33645.81046000,1921907.90418690,8777
1571616000000,2019-10-21 00:00:00,XMR/USDT,56.34000000,59.37000000,55.57000000,57.51000000,36324.38140000,2095921.15202780,8787
1571529600000,2019-10-20 00:00:00,XMR/USDT,54.35000000,57.27000000,53.67000000,56.40000000,28168.48761000,1566207.99439610,6500
1571443200000,2019-10-19 00:00:00,XMR/USDT,55.22000000,55.30000000,53.33000000,54.42000000,43917.80151000,2382108.33977940,10110
1571356800000,2019-10-18 00:00:00,XMR/USDT,55.93000000,58.37000000,55.10000000,55.23000000,57033.68523000,3232504.77653770,11645
1571270400000,2019-10-17 00:00:00,XMR/USDT,54.80000000,60.61000000,54.51000000,55.92000000,127581.79113000,7314233.32764000,22702
1571184000000,2019-10-16 00:00:00,XMR/USDT,52.05000000,55.30000000,51.64000000,54.79000000,72445.62978000,3888326.24306480,16245
1571097600000,2019-10-15 00:00:00,XMR/USDT,53.06000000,53.90000000,51.65000000,52.10000000,31782.19135000,1682900.05155530,7715
1571011200000,2019-10-14 00:00:00,XMR/USDT,53.26000000,53.66000000,52.36000000,53.06000000,17580.43293000,932544.05909840,5585
1570924800000,2019-10-13 00:00:00,XMR/USDT,53.55000000,54.05000000,52.32000000,53.25000000,23259.59336000,1241394.54136180,6740
1570838400000,2019-10-12 00:00:00,XMR/USDT,53.86000000,54.82000000,53.35000000,53.58000000,22033.77463000,1191075.18394500,6344
1570752000000,2019-10-11 00:00:00,XMR/USDT,55.69000000,56.63000000,53.82000000,53.93000000,29618.79508000,1630755.43434470,8343
1570665600000,2019-10-10 00:00:00,XMR/USDT,57.00000000,57.45000000,55.00000000,55.69000000,35639.72283000,2005578.95117360,6804
1570579200000,2019-10-09 00:00:00,XMR/USDT,55.37000000,57.45000000,54.88000000,57.00000000,34997.88113000,1969426.96678600,8957
1570492800000,2019-10-08 00:00:00,XMR/USDT,56.12000000,56.95000000,55.00000000,55.46000000,24302.37882000,1358146.97567350,6151
1570406400000,2019-10-07 00:00:00,XMR/USDT,54.68000000,57.08000000,54.19000000,56.11000000,34525.09543000,1938172.81687310,8048
1570320000000,2019-10-06 00:00:00,XMR/USDT,56.40000000,56.58000000,54.20000000,54.71000000,22196.37827000,1230387.13234880,5713
1570233600000,2019-10-05 00:00:00,XMR/USDT,57.11000000,57.62000000,55.17000000,56.41000000,34751.91933000,1951390.01648930,7368
1570147200000,2019-10-04 00:00:00,XMR/USDT,56.16000000,57.77000000,53.84000000,57.11000000,42074.23987000,2363741.46109480,9181
1570060800000,2019-10-03 00:00:00,XMR/USDT,55.93000000,57.23000000,54.07000000,56.13000000,26089.73413000,1451740.52572650,7365
1569974400000,2019-10-02 00:00:00,XMR/USDT,55.52000000,56.80000000,54.30000000,55.88000000,19011.50167000,1055327.77266680,6073
1569888000000,2019-10-01 00:00:00,XMR/USDT,56.81000000,58.28000000,50.00000000,55.50000000,22828.08566000,1293853.44443770,7241
1569801600000,2019-09-30 00:00:00,XMR/USDT,55.89000000,57.54000000,53.36000000,56.83000000,23050.43683000,1274049.25206740,8393
1569715200000,2019-09-29 00:00:00,XMR/USDT,57.66000000,57.81000000,54.49000000,55.82000000,14057.42727000,784243.83761450,5096
1569628800000,2019-09-28 00:00:00,XMR/USDT,57.56000000,58.28000000,56.08000000,57.60000000,15462.06724000,885559.24213050,4423
1569542400000,2019-09-27 00:00:00,XMR/USDT,57.17000000,70.00000000,54.06000000,57.48000000,181284.59618000,10428984.71911800,34545
1569456000000,2019-09-26 00:00:00,XMR/USDT,59.86000000,77.90000000,54.23000000,57.30000000,66266.17284000,3912915.16912740,14914
1569369600000,2019-09-25 00:00:00,XMR/USDT,58.70000000,61.35000000,57.30000000,59.59000000,25481.22867000,1510471.95428820,7837
1569283200000,2019-09-24 00:00:00,XMR/USDT,68.37000000,70.18000000,55.28000000,58.63000000,27972.03968000,1771400.20008840,9512
1569196800000,2019-09-23 00:00:00,XMR/USDT,73.00000000,73.18000000,68.11000000,68.49000000,13191.44974000,929349.74623340,4340
1569110400000,2019-09-22 00:00:00,XMR/USDT,72.34000000,74.20000000,70.80000000,73.00000000,19604.14881000,1423678.84662250,4916
1569024000000,2019-09-21 00:00:00,XMR/USDT,73.78000000,73.91000000,71.95000000,72.33000000,12318.68095000,898073.26560120,3390
1568937600000,2019-09-20 00:00:00,XMR/USDT,75.66000000,77.98000000,72.53000000,73.78000000,16026.20962000,1207129.89384120,4543
1568851200000,2019-09-19 00:00:00,XMR/USDT,80.89000000,81.58000000,72.50000000,75.77000000,29841.27483000,2235630.92804480,8507
1568764800000,2019-09-18 00:00:00,XMR/USDT,73.86000000,82.18000000,73.63000000,80.99000000,33312.43735000,2597894.88844590,8945
1568678400000,2019-09-17 00:00:00,XMR/USDT,75.37000000,75.47000000,73.05000000,73.73000000,15428.06594000,1144854.89212290,4551
1568592000000,2019-09-16 00:00:00,XMR/USDT,75.45000000,76.47000000,71.23000000,75.37000000,15821.29553000,1163378.56634360,4165
1568505600000,2019-09-15 00:00:00,XMR/USDT,76.08000000,76.50000000,73.99000000,75.45000000,5712.93481000,428537.88812550,1885
1568419200000,2019-09-14 00:00:00,XMR/USDT,76.79000000,76.82000000,73.58000000,76.10000000,6202.47124000,465482.84798820,2295
1568332800000,2019-09-13 00:00:00,XMR/USDT,74.89000000,76.79000000,72.68000000,76.79000000,5678.04398000,422852.62077890,2177
1568246400000,2019-09-12 00:00:00,XMR/USDT,74.18000000,75.42000000,71.52000000,74.88000000,8008.42901000,584372.87350050,2651
1568160000000,2019-09-11 00:00:00,XMR/USDT,72.05000000,74.19000000,69.43000000,74.18000000,11528.42894000,834475.81640280,3764
1568073600000,2019-09-10 00:00:00,XMR/USDT,74.98000000,76.00000000,71.50000000,72.27000000,11768.49972000,860204.77074850,3327
1567987200000,2019-09-09 00:00:00,XMR/USDT,77.03000000,77.55000000,70.20000000,74.94000000,7966.79299000,601565.49339940,2731
1567900800000,2019-09-08 00:00:00,XMR/USDT,77.97000000,78.98000000,75.55000000,77.15000000,4943.06239000,381765.19765650,1870
1567814400000,2019-09-07 00:00:00,XMR/USDT,75.02000000,78.59000000,73.78000000,78.00000000,4684.55932000,357337.52350320,1595
1567728000000,2019-09-06 00:00:00,XMR/USDT,76.07000000,79.71000000,74.83000000,75.22000000,9994.84598000,771813.71555440,3681
1567641600000,2019-09-05 00:00:00,XMR/USDT,73.98000000,78.00000000,73.52000000,75.97000000,11876.04647000,895214.21122320,3028
1567555200000,2019-09-04 00:00:00,XMR/USDT,74.78000000,75.01000000,71.41000000,73.79000000,8002.09041000,583622.27066140,2496
1567468800000,2019-09-03 00:00:00,XMR/USDT,73.25000000,75.75000000,72.87000000,74.78000000,10246.19674000,761386.27741100,3187
1567382400000,2019-09-02 00:00:00,XMR/USDT,71.32000000,74.06000000,69.67000000,73.05000000,11150.06436000,795211.62045250,3150
1567296000000,2019-09-01 00:00:00,XMR/USDT,67.31000000,74.61000000,66.63000000,71.34000000,6897.75312000,478936.28464190,2049
1567209600000,2019-08-31 00:00:00,XMR/USDT,67.85000000,68.34000000,66.07000000,67.34000000,3275.36729000,219467.22831760,1043
1567123200000,2019-08-30 00:00:00,XMR/USDT,66.90000000,68.32000000,65.70000000,67.82000000,6732.76183000,452127.83949990,2369
1567036800000,2019-08-29 00:00:00,XMR/USDT,72.10000000,72.10000000,66.71000000,66.90000000,7727.18429000,538622.22079920,2788
1566950400000,2019-08-28 00:00:00,XMR/USDT,78.50000000,79.77000000,71.41000000,72.10000000,9797.75944000,736159.92121060,3528
1566864000000,2019-08-27 00:00:00,XMR/USDT,79.70000000,80.08000000,77.56000000,78.50000000,4241.47133000,333564.72351230,2049
1566777600000,2019-08-26 00:00:00,XMR/USDT,80.75000000,83.91000000,79.04000000,79.75000000,5254.40179000,427151.76341110,2271
1566691200000,2019-08-25 00:00:00,XMR/USDT,80.46000000,82.33000000,79.00000000,80.60000000,4828.89092000,388595.98583750,2037
1566604800000,2019-08-24 00:00:00,XMR/USDT,82.08000000,82.20000000,78.06000000,80.52000000,4830.64267000,386197.07098170,2385
1566518400000,2019-08-23 00:00:00,XMR/USDT,82.02000000,83.50000000,80.91000000,82.08000000,4933.07119000,406211.48523410,2327
1566432000000,2019-08-22 00:00:00,XMR/USDT,81.00000000,83.36000000,78.22000000,82.02000000,4453.88440000,360851.14035590,2353
1566345600000,2019-08-21 00:00:00,XMR/USDT,85.84000000,86.51000000,78.81000000,80.84000000,7850.57487000,643461.14791700,3173
1566259200000,2019-08-20 00:00:00,XMR/USDT,89.50000000,91.02000000,84.28000000,85.61000000,7415.67288000,644049.00866490,2843
1566172800000,2019-08-19 00:00:00,XMR/USDT,87.75000000,91.28000000,84.18000000,89.32000000,7044.43488000,616176.36790950,3056
1566086400000,2019-08-18 00:00:00,XMR/USDT,81.90000000,87.92000000,81.54000000,87.75000000,4544.88268000,382799.76455440,2245
1566000000000,2019-08-17 00:00:00,XMR/USDT,81.69000000,83.84000000,80.82000000,81.52000000,3782.16973000,312691.14491450,1640
1565913600000,2019-08-16 00:00:00,XMR/USDT,82.44000000,83.50000000,78.00000000,82.25000000,7031.69180000,564613.25309010,2899
1565827200000,2019-08-15 00:00:00,XMR/USDT,79.04000000,82.88000000,78.11000000,82.44000000,4279.06584000,343132.19301830,1845
1565740800000,2019-08-14 00:00:00,XMR/USDT,85.57000000,85.78000000,78.10000000,78.90000000,7671.97468000,629532.01015860,3678
1565654400000,2019-08-13 00:00:00,XMR/USDT,91.14000000,92.00000000,84.75000000,85.78000000,11248.43171000,990694.02339190,4007
1565568000000,2019-08-12 00:00:00,XMR/USDT,92.30000000,92.49000000,89.50000000,91.21000000,2740.82502000,249361.95413940,1325
1565481600000,2019-08-11 00:00:00,XMR/USDT,90.74000000,93.12000000,88.70000000,92.30000000,6248.07281000,570882.91460100,2650
1565395200000,2019-08-10 00:00:00,XMR/USDT,93.62000000,95.00000000,90.07000000,90.78000000,4971.03447000,459739.57043570,2338
1565308800000,2019-08-09 00:00:00,XMR/USDT,95.55000000,96.00000000,91.01000000,93.40000000,7928.63379000,738201.37209460,2734
1565222400000,2019-08-08 00:00:00,XMR/USDT,97.43000000,97.92000000,91.44000000,95.55000000,10203.96016000,962505.69878740,4024
1565136000000,2019-08-07 00:00:00,XMR/USDT,89.64000000,98.10000000,88.99000000,97.43000000,11463.55455000,1072285.19960780,4364
1565049600000,2019-08-06 00:00:00,XMR/USDT,93.51000000,96.70000000,88.00000000,89.90000000,9765.31877000,908612.19169630,4533
1564963200000,2019-08-05 00:00:00,XMR/USDT,87.66000000,95.00000000,87.63000000,93.55000000,12038.27369000,1112908.73248580,5484
1564876800000,2019-08-04 00:00:00,XMR/USDT,87.90000000,88.90000000,85.39000000,87.76000000,8305.22644000,724853.46871760,3063
1564790400000,2019-08-03 00:00:00,XMR/USDT,84.10000000,88.14000000,83.95000000,88.03000000,6127.24771000,530409.17261370,2912
1564704000000,2019-08-02 00:00:00,XMR/USDT,82.18000000,85.21000000,81.49000000,83.93000000,5608.98580000,469316.47905670,2608
1564617600000,2019-08-01 00:00:00,XMR/USDT,80.64000000,82.71000000,79.65000000,82.15000000,4331.68600000,350878.38241930,2242
1564531200000,2019-07-31 00:00:00,XMR/USDT,78.09000000,82.67000000,77.84000000,80.46000000,6797.22768000,546183.25550960,2394
1564444800000,2019-07-30 00:00:00,XMR/USDT,78.00000000,80.83000000,77.47000000,78.24000000,5545.15821000,435571.04516040,1813
