https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1564876800000,2019-08-04 00:00:00,EOS/USDT,4.29220000,4.31090000,4.16340000,4.21400000,1959217.45000000,8286590.16627600,34902
1564790400000,2019-08-03 00:00:00,EOS/USDT,4.18180000,4.37150000,4.16820000,4.29230000,2687301.01000000,11508527.32778300,45550
1564704000000,2019-08-02 00:00:00,EOS/USDT,4.29930000,4.34560000,4.03470000,4.18010000,3965253.06000000,16702402.34290600,57543
1564617600000,2019-08-01 00:00:00,EOS/USDT,4.41960000,4.44720000,4.19370000,4.29910000,3026872.22000000,13011416.95191900,52727
1564531200000,2019-07-31 00:00:00,EOS/USDT,4.19590000,4.44070000,4.18620000,4.41700000,2632887.92000000,11332176.69815100,41163
1564444800000,2019-07-30 00:00:00,EOS/USDT,4.21080000,4.30000000,4.12250000,4.19590000,3029179.81000000,12733059.79172400,43278
1564358400000,2019-07-29 00:00:00,EOS/USDT,4.27730000,4.39630000,4.10000000,4.21030000,4833909.63000000,20391627.17134700,54379
1564272000000,2019-07-28 00:00:00,EOS/USDT,4.27520000,4.34930000,3.88770000,4.28070000,4693129.83000000,19538929.02004400,57251
1564185600000,2019-07-27 00:00:00,EOS/USDT,4.61010000,4.75720000,4.16600000,4.27480000,7565969.92000000,33314123.83965100,88774
1564099200000,2019-07-26 00:00:00,EOS/USDT,4.56640000,4.70550000,4.41330000,4.61560000,4483882.36000000,20448695.61099400,56408
1564012800000,2019-07-25 00:00:00,EOS/USDT,4.58270000,4.70810000,4.43130000,4.56630000,6397651.96000000,29304861.59755200,71295
1563926400000,2019-07-24 00:00:00,EOS/USDT,4.15000000,4.64690000,3.99120000,4.58740000,9920069.86000000,42963234.71167800,103962
1563840000000,2019-07-23 00:00:00,EOS/USDT,4.12420000,4.27750000,3.95050000,4.15260000,5129859.62000000,21098485.55665100,60013
1563753600000,2019-07-22 00:00:00,EOS/USDT,4.32910000,4.41560000,3.94670000,4.12570000,4684268.80000000,19517158.38287100,54647
1563667200000,2019-07-21 00:00:00,EOS/USDT,4.30070000,4.35040000,4.15000000,4.32880000,4392552.39000000,18682633.95663500,50919
1563580800000,2019-07-20 00:00:00,EOS/USDT,4.03990000,4.47520000,3.99510000,4.29830000,6169265.44000000,26319907.06347900,68057
1563494400000,2019-07-19 00:00:00,EOS/USDT,4.09930000,4.15000000,3.78000000,4.03660000,5244507.99000000,20886899.84920400,61155
1563408000000,2019-07-18 00:00:00,EOS/USDT,3.83120000,4.23230000,3.74120000,4.10130000,9895495.37000000,39346751.96302400,103881
1563321600000,2019-07-17 00:00:00,EOS/USDT,3.66670000,4.11890000,3.51550000,3.82700000,13930817.91000000,52741817.54241600,148415
1563235200000,2019-07-16 00:00:00,EOS/USDT,4.28930000,4.36000000,3.34020000,3.66010000,17659083.76000000,67176361.37002000,167341
1563148800000,2019-07-15 00:00:00,EOS/USDT,4.10030000,4.43040000,3.96430000,4.29310000,10938591.71000000,46416459.56037400,135596
1563062400000,2019-07-14 00:00:00,EOS/USDT,4.75000000,4.77120000,4.04690000,4.10000000,9790162.57000000,42753632.28262800,111458
1562976000000,2019-07-13 00:00:00,EOS/USDT,4.78870000,4.83000000,4.55850000,4.74920000,6192644.18000000,29152092.23127400,69846
1562889600000,2019-07-12 00:00:00,EOS/USDT,4.68620000,4.87010000,4.58830000,4.78670000,8803293.65000000,41864696.83062200,99255
1562803200000,2019-07-11 00:00:00,EOS/USDT,5.26760000,5.26980000,4.38350000,4.68680000,17980551.11000000,84011180.80543800,200024
1562716800000,2019-07-10 00:00:00,EOS/USDT,5.88620000,5.91840000,5.03170000,5.26820000,13969485.37000000,75519082.18311600,161960
1562630400000,2019-07-09 00:00:00,EOS/USDT,5.93920000,6.02540000,5.82720000,5.88590000,4985903.78000000,29504473.49912900,76279
1562544000000,2019-07-08 00:00:00,EOS/USDT,5.92780000,5.98500000,5.81730000,5.93850000,3686162.35000000,21770581.63225700,53995
1562457600000,2019-07-07 00:00:00,EOS/USDT,5.76910000,6.02310000,5.74500000,5.92780000,2781359.82000000,16316673.01600200,37798
1562371200000,2019-07-06 00:00:00,EOS/USDT,5.74170000,5.97130000,5.69900000,5.76920000,4080213.29000000,23690050.54139600,55796
1562284800000,2019-07-05 00:00:00,EOS/USDT,5.71640000,5.89000000,5.67660000,5.74310000,4258687.64000000,24486033.57465500,61138
1562198400000,2019-07-04 00:00:00,EOS/USDT,6.04220000,6.05810000,5.65500000,5.71660000,5600735.95000000,32923345.39120900,81023
1562112000000,2019-07-03 00:00:00,EOS/USDT,5.89750000,6.09720000,5.80000000,6.04050000,7260751.63000000,43121348.05889200,100165
1562025600000,2019-07-02 00:00:00,EOS/USDT,6.05150000,6.15000000,5.58130000,5.89570000,10062396.68000000,58554513.75814100,132242
1561939200000,2019-07-01 00:00:00,EOS/USDT,5.79490000,6.07640000,5.55040000,6.04880000,10552912.83000000,61260293.38034300,151747
1561852800000,2019-06-30 00:00:00,EOS/USDT,6.32820000,6.39660000,5.68940000,5.79260000,8043978.96000000,48435407.84461600,113459
1561766400000,2019-06-29 00:00:00,EOS/USDT,6.22060000,6.39150000,5.95660000,6.33020000,7403462.75000000,45657015.81980800,102812
1561680000000,2019-06-28 00:00:00,EOS/USDT,5.97420000,6.29180000,5.76250000,6.21820000,12172080.98000000,73161058.06054400,161124
1561593600000,2019-06-27 00:00:00,EOS/USDT,6.80820000,6.85570000,5.63290000,5.96630000,20215677.51000000,125445560.68882200,281479
1561507200000,2019-06-26 00:00:00,EOS/USDT,7.17360000,7.44750000,6.10000000,6.80960000,16934720.29000000,118078492.76749900,240179
1561420800000,2019-06-25 00:00:00,EOS/USDT,7.25410000,7.30830000,6.96180000,7.17260000,5149908.78000000,36792782.76528000,96122
1561334400000,2019-06-24 00:00:00,EOS/USDT,7.27050000,7.27340000,7.03680000,7.25590000,4507862.77000000,32330096.50579700,68913
1561248000000,2019-06-23 00:00:00,EOS/USDT,7.50690000,7.64970000,7.17010000,7.27120000,6323886.37000000,46955198.42338800,96259
1561161600000,2019-06-22 00:00:00,EOS/USDT,7.03390000,7.59530000,6.95100000,7.50490000,12185410.18000000,89149479.50083000,168569
1561075200000,2019-06-21 00:00:00,EOS/USDT,6.82910000,7.12200000,6.77000000,7.03770000,6706235.50000000,46860633.29458400,105120
1560988800000,2019-06-20 00:00:00,EOS/USDT,6.85740000,6.89440000,6.66440000,6.82770000,3830065.30000000,25958255.13764400,54103
1560902400000,2019-06-19 00:00:00,EOS/USDT,6.78240000,6.96530000,6.74730000,6.85430000,3062443.95000000,20950663.74367100,43725
1560816000000,2019-06-18 00:00:00,EOS/USDT,7.12810000,7.14990000,6.63660000,6.78570000,5747975.05000000,39584059.94758200,89285
1560729600000,2019-06-17 00:00:00,EOS/USDT,6.97030000,7.23000000,6.94420000,7.12470000,6057508.13000000,42871749.03829100,87418
1560643200000,2019-06-16 00:00:00,EOS/USDT,6.88370000,7.18800000,6.78110000,6.97030000,7683784.05000000,53697735.33266100,106717
1560556800000,2019-06-15 00:00:00,EOS/USDT,6.54000000,6.94560000,6.51710000,6.88380000,5735284.85000000,38571765.46213100,77421
1560470400000,2019-06-14 00:00:00,EOS/USDT,6.45720000,6.55000000,6.33730000,6.54010000,4874547.29000000,31310626.62795700,66342
1560384000000,2019-06-13 00:00:00,EOS/USDT,6.41930000,6.62960000,6.31000000,6.45910000,6501066.84000000,42227322.71926600,77477
1560297600000,2019-06-12 00:00:00,EOS/USDT,6.31330000,6.46000000,6.20000000,6.42170000,5561414.58000000,35220138.59735300,78900
1560211200000,2019-06-11 00:00:00,EOS/USDT,6.42530000,6.47990000,6.12820000,6.31320000,5150171.36000000,32395828.98038900,65930
1560124800000,2019-06-10 00:00:00,EOS/USDT,6.13890000,6.49000000,6.03510000,6.42580000,6632432.91000000,41603197.43264000,83042
1560038400000,2019-06-09 00:00:00,EOS/USDT,6.34080000,6.48030000,5.95050000,6.13900000,6342921.01000000,39268897.29473200,79629
1559952000000,2019-06-08 00:00:00,EOS/USDT,6.61960000,6.70000000,6.18490000,6.34080000,4999853.42000000,32046062.59888200,71788
1559865600000,2019-06-07 00:00:00,EOS/USDT,6.35810000,6.78000000,6.29020000,6.61950000,7060072.68000000,45956871.54747200,87741
1559779200000,2019-06-06 00:00:00,EOS/USDT,6.41820000,6.46020000,5.92510000,6.36020000,8420899.77000000,52526373.53107600,108298
1559692800000,2019-06-05 00:00:00,EOS/USDT,6.29610000,6.52500000,6.13530000,6.41900000,10145734.87000000,64220782.24899600,127183
1559606400000,2019-06-04 00:00:00,EOS/USDT,6.69110000,6.89070000,6.02000000,6.29430000,18008532.69000000,116916312.41413800,206959
1559520000000,2019-06-03 00:00:00,EOS/USDT,7.72290000,7.73100000,6.58840000,6.69260000,15539352.35000000,112550887.80621500,203040
1559433600000,2019-06-02 00:00:00,EOS/USDT,7.70870000,7.98200000,7.45880000,7.71880000,11897278.17000000,92088927.50301400,162638
1559347200000,2019-06-01 00:00:00,EOS/USDT,8.56180000,8.63890000,7.43700000,7.70270000,18849766.98000000,153830200.83231600,229544
1559260800000,2019-05-31 00:00:00,EOS/USDT,7.30000000,8.69030000,7.18140000,8.56450000,17867584.79000000,139835275.02747400,216858
1559174400000,2019-05-30 00:00:00,EOS/USDT,7.96720000,8.49420000,6.86780000,7.30000000,19447140.11000000,151876160.69773300,235437
1559088000000,2019-05-29 00:00:00,EOS/USDT,8.07530000,8.25350000,7.51000000,7.96580000,8601476.01000000,68277218.76724100,116615
1559001600000,2019-05-28 00:00:00,EOS/USDT,7.99850000,8.21960000,7.61480000,8.07500000,12393464.90000000,98475823.96679400,159110
1558915200000,2019-05-27 00:00:00,EOS/USDT,6.85380000,8.22000000,6.79410000,7.99440000,16433129.50000000,121980837.96077300,189147
1558828800000,2019-05-26 00:00:00,EOS/USDT,6.35790000,6.97270000,6.20010000,6.85110000,6722716.09000000,44234218.47663400,72096
1558742400000,2019-05-25 00:00:00,EOS/USDT,6.40660000,6.54070000,6.25110000,6.36030000,4550757.26000000,29090237.86879900,58312
1558656000000,2019-05-24 00:00:00,EOS/USDT,6.01780000,6.59740000,5.96240000,6.40640000,7148160.67000000,45101433.57986900,95233
1558569600000,2019-05-23 00:00:00,EOS/USDT,5.92890000,6.10000000,5.72270000,6.01570000,4244266.89000000,24988190.00439000,57383
1558483200000,2019-05-22 00:00:00,EOS/USDT,6.25610000,6.34130000,5.78390000,5.92850000,6061932.30000000,37000028.55143800,79180
1558396800000,2019-05-21 00:00:00,EOS/USDT,6.21500000,6.36000000,6.07440000,6.25890000,4827968.92000000,30118160.34573200,68905
1558310400000,2019-05-20 00:00:00,EOS/USDT,6.45780000,6.46250000,5.98100000,6.21440000,6892479.87000000,42818569.59601500,93783
1558224000000,2019-05-19 00:00:00,EOS/USDT,5.88070000,6.58200000,5.87020000,6.45810000,8530699.96000000,53450049.33204000,95776
1558137600000,2019-05-18 00:00:00,EOS/USDT,6.03430000,6.08000000,5.81000000,5.88130000,5017000.48000000,29784254.41617200,62392
1558051200000,2019-05-17 00:00:00,EOS/USDT,6.49410000,6.57610000,5.70860000,6.03530000,14700468.56000000,88054228.11896200,168209
1557964800000,2019-05-16 00:00:00,EOS/USDT,6.46280000,6.89950000,6.20360000,6.49480000,12660869.17000000,83293545.35036900,145846
1557878400000,2019-05-15 00:00:00,EOS/USDT,6.00070000,6.54640000,5.95000000,6.46440000,6195112.33000000,38853572.21567600,64858
1557792000000,2019-05-14 00:00:00,EOS/USDT,5.51870000,6.21740000,5.50010000,5.99920000,11014439.83000000,64745645.39067800,118264
1557705600000,2019-05-13 00:00:00,EOS/USDT,5.33310000,5.78290000,5.28090000,5.51850000,6279479.22000000,34694862.99696200,75226
1557619200000,2019-05-12 00:00:00,EOS/USDT,5.43090000,5.75600000,5.17100000,5.33190000,9646294.06000000,52648572.70218000,102947
1557532800000,2019-05-11 00:00:00,EOS/USDT,4.81440000,5.76020000,4.81440000,5.41250000,12663907.62000000,66821529.74601100,132942
1557446400000,2019-05-10 00:00:00,EOS/USDT,4.84990000,4.95450000,4.57060000,4.81340000,5683603.38000000,27236858.28237200,70796
1557360000000,2019-05-09 00:00:00,EOS/USDT,4.89930000,5.00000000,4.78300000,4.85000000,3180153.16000000,15504124.25531100,37790
1557273600000,2019-05-08 00:00:00,EOS/USDT,4.84840000,4.93810000,4.75590000,4.90000000,3239903.53000000,15754343.07936600,38251
1557187200000,2019-05-07 00:00:00,EOS/USDT,4.89350000,5.06000000,4.80500000,4.84920000,5194763.13000000,25658586.82497400,59695
1557100800000,2019-05-06 00:00:00,EOS/USDT,4.88080000,4.99030000,4.63670000,4.89400000,5344850.46000000,25640291.40759700,57482
1557014400000,2019-05-05 00:00:00,EOS/USDT,4.94900000,5.01620000,4.83090000,4.87900000,3289735.46000000,16187173.41181100,41725
1556928000000,2019-05-04 00:00:00,EOS/USDT,5.08340000,5.19540000,4.77000000,4.94720000,6212326.05000000,30820815.98691900,76181
1556841600000,2019-05-03 00:00:00,EOS/USDT,4.78220000,5.20990000,4.75530000,5.08410000,6934418.45000000,34500544.14460500,85765
1556755200000,2019-05-02 00:00:00,EOS/USDT,4.76330000,4.82000000,4.62210000,4.78300000,3808800.03000000,18051068.90948900,49237
1556668800000,2019-05-01 00:00:00,EOS/USDT,4.81700000,4.86740000,4.66420000,4.76170000,3282629.37000000,15629160.23534000,38966
1556582400000,2019-04-30 00:00:00,EOS/USDT,4.51270000,4.85000000,4.50980000,4.81590000,4605826.46000000,21453854.53011100,55727
1556496000000,2019-04-29 00:00:00,EOS/USDT,4.74530000,4.75700000,4.45000000,4.51380000,4119026.71000000,18835793.94141300,45112
1556409600000,2019-04-28 00:00:00,EOS/USDT,4.74040000,4.79740000,4.63330000,4.74380000,2251382.35000000,10660682.37497300,26330
1556323200000,2019-04-27 00:00:00,EOS/USDT,4.79280000,4.83620000,4.69590000,4.74030000,2341913.67000000,11154900.56177900,24717
1556236800000,2019-04-26 00:00:00,EOS/USDT,4.60890000,4.97360000,4.52600000,4.79250000,8195243.18000000,38660932.25237300,86646
1556150400000,2019-04-25 00:00:00,EOS/USDT,4.77370000,4.84630000,4.52260000,4.61120000,7340337.90000000,34484548.15443200,78037
1556064000000,2019-04-24 00:00:00,EOS/USDT,5.10060000,5.14310000,4.56000000,4.77300000,10048980.02000000,48320820.76781100,99939
1555977600000,2019-04-23 00:00:00,EOS/USDT,5.21850000,5.36980000,5.07000000,5.10330000,4908584.23000000,25792670.15250900,53272
1555891200000,2019-04-22 00:00:00,EOS/USDT,5.20000000,5.28790000,5.08440000,5.21860000,4249609.21000000,22071072.72173400,39671
1555804800000,2019-04-21 00:00:00,EOS/USDT,5.42620000,5.45000000,4.90710000,5.19870000,6621468.94000000,34119500.02354400,56870
1555718400000,2019-04-20 00:00:00,EOS/USDT,5.45460000,5.49960000,5.36500000,5.42710000,2499246.17000000,13585943.15405800,24902
1555632000000,2019-04-19 00:00:00,EOS/USDT,5.46820000,5.47840000,5.33560000,5.45460000,2992148.97000000,16228588.71621500,29976
1555545600000,2019-04-18 00:00:00,EOS/USDT,5.41830000,5.54700000,5.40830000,5.46540000,4362293.35000000,23873294.31755100,37362
1555459200000,2019-04-17 00:00:00,EOS/USDT,5.48710000,5.54990000,5.35150000,5.41530000,3704667.90000000,20106033.95713700,35786
1555372800000,2019-04-16 00:00:00,EOS/USDT,5.32630000,5.51640000,5.27490000,5.49000000,4632515.82000000,24944720.32047900,43755
1555286400000,2019-04-15 00:00:00,EOS/USDT,5.54210000,5.60870000,5.22790000,5.32340000,6061124.01000000,32900157.62252000,57811
1555200000000,2019-04-14 00:00:00,EOS/USDT,5.28570000,5.57000000,5.21520000,5.54220000,3755963.39000000,20164848.10951800,37533
1555113600000,2019-04-13 00:00:00,EOS/USDT,5.33050000,5.39800000,5.18550000,5.28570000,3078670.45000000,16309969.14617500,35637
1555027200000,2019-04-12 00:00:00,EOS/USDT,5.27880000,5.44000000,5.02760000,5.33130000,8600254.45000000,45262362.64607900,89565
1554940800000,2019-04-11 00:00:00,EOS/USDT,5.84250000,5.84730000,5.05000000,5.27780000,16559879.59000000,89076328.18059700,174189
1554854400000,2019-04-10 00:00:00,EOS/USDT,5.52230000,5.97300000,5.50440000,5.84170000,14373790.86000000,83250879.66684800,164095
1554768000000,2019-04-09 00:00:00,EOS/USDT,5.50060000,5.62230000,5.26120000,5.52310000,9046713.20000000,49524359.80340000,107934
1554681600000,2019-04-08 00:00:00,EOS/USDT,5.41740000,5.66540000,5.19770000,5.50030000,11160092.22000000,60742208.27063600,132530
1554595200000,2019-04-07 00:00:00,EOS/USDT,5.32750000,5.49500000,5.24150000,5.42070000,7355425.71000000,39691899.05292400,123187
1554508800000,2019-04-06 00:00:00,EOS/USDT,5.31180000,5.68030000,5.07010000,5.32880000,9351227.61000000,50463643.93461600,130517
1554422400000,2019-04-05 00:00:00,EOS/USDT,5.06710000,5.37100000,5.06710000,5.30970000,8065667.52000000,42299547.06707700,117230
1554336000000,2019-04-04 00:00:00,EOS/USDT,5.20890000,5.32460000,4.83450000,5.06500000,13444751.37000000,68772397.44821400,173272
1554249600000,2019-04-03 00:00:00,EOS/USDT,5.02200000,5.91100000,4.71110000,5.20890000,24710380.98000000,130802828.78670700,258553
1554163200000,2019-04-02 00:00:00,EOS/USDT,4.20420000,5.08890000,4.15410000,5.02320000,17527784.39000000,80601547.33197600,163611
1554076800000,2019-04-01 00:00:00,EOS/USDT,4.18950000,4.25360000,4.13820000,4.20430000,5752360.20000000,24134876.44798200,49025
1553990400000,2019-03-31 00:00:00,EOS/USDT,4.15020000,4.25570000,4.07880000,4.18930000,4909980.94000000,20458968.47494700,42479
1553904000000,2019-03-30 00:00:00,EOS/USDT,4.30230000,4.32320000,3.98690000,4.15020000,7223240.88000000,30213669.04332000,54989
1553817600000,2019-03-29 00:00:00,EOS/USDT,4.24400000,4.40600000,4.20880000,4.30200000,7848828.29000000,33746780.76510000,59115
1553731200000,2019-03-28 00:00:00,EOS/USDT,4.25560000,4.31980000,4.16570000,4.24420000,7697251.93000000,32625626.84267000,57499
1553644800000,2019-03-27 00:00:00,EOS/USDT,3.74390000,4.34300000,3.71600000,4.25390000,17230440.01000000,70223116.15233700,116144
1553558400000,2019-03-26 00:00:00,EOS/USDT,3.65000000,3.76900000,3.59140000,3.74390000,6076446.86000000,22177757.54062100,39814
1553472000000,2019-03-25 00:00:00,EOS/USDT,3.63140000,3.67570000,3.57140000,3.65000000,6356654.20000000,23079241.59598800,41187
1553385600000,2019-03-24 00:00:00,EOS/USDT,3.66430000,3.66430000,3.58220000,3.63140000,3919667.95000000,14198299.05541600,26312
1553299200000,2019-03-23 00:00:00,EOS/USDT,3.61370000,3.70670000,3.59850000,3.66470000,4302369.88000000,15727646.91095800,28836
1553212800000,2019-03-22 00:00:00,EOS/USDT,3.61920000,3.65370000,3.56710000,3.61760000,3671989.04000000,13272059.75428400,25019
1553126400000,2019-03-21 00:00:00,EOS/USDT,3.71000000,3.72000000,3.49120000,3.61850000,5755727.13000000,20936316.19046700,37467
1553040000000,2019-03-20 00:00:00,EOS/USDT,3.72660000,3.73770000,3.53100000,3.71000000,6793232.09000000,24966482.01885100,42652
1552953600000,2019-03-19 00:00:00,EOS/USDT,3.70600000,3.74430000,3.67220000,3.72660000,4635389.85000000,17203664.24389400,29811
1552867200000,2019-03-18 00:00:00,EOS/USDT,3.73660000,3.79540000,3.67610000,3.70660000,5746385.40000000,21386306.94835600,30547
1552780800000,2019-03-17 00:00:00,EOS/USDT,3.79740000,3.80300000,3.71550000,3.73760000,3745249.40000000,14034279.90361700,26725
1552694400000,2019-03-16 00:00:00,EOS/USDT,3.68610000,3.84750000,3.67700000,3.79910000,8969648.79000000,33922835.47109900,57710
1552608000000,2019-03-15 00:00:00,EOS/USDT,3.57860000,3.72280000,3.56700000,3.68650000,6815599.64000000,24834340.81663400,47379
1552521600000,2019-03-14 00:00:00,EOS/USDT,3.56320000,3.64900000,3.48210000,3.57860000,5786220.56000000,20639339.40214900,38842
1552435200000,2019-03-13 00:00:00,EOS/USDT,3.64340000,3.65200000,3.46880000,3.56320000,5561050.11000000,19878475.15703700,37503
1552348800000,2019-03-12 00:00:00,EOS/USDT,3.56360000,3.69120000,3.51010000,3.64160000,5259530.76000000,19147398.05341900,28265
1552262400000,2019-03-11 00:00:00,EOS/USDT,3.69480000,3.72840000,3.49100000,3.56380000,8446929.04000000,30240438.53883200,49526
1552176000000,2019-03-10 00:00:00,EOS/USDT,3.75440000,3.75990000,3.64550000,3.69350000,4325239.12000000,15999222.38009100,27389
1552089600000,2019-03-09 00:00:00,EOS/USDT,3.58990000,3.81920000,3.57580000,3.75440000,8648421.92000000,32179335.92667200,54196
1552003200000,2019-03-08 00:00:00,EOS/USDT,3.75700000,3.80000000,3.48350000,3.58970000,10750051.28000000,39535739.40440100,64211
1551916800000,2019-03-07 00:00:00,EOS/USDT,3.73290000,3.90000000,3.68410000,3.75710000,10071541.78000000,38027794.61137300,68944
1551830400000,2019-03-06 00:00:00,EOS/USDT,3.74940000,3.88770000,3.57700000,3.73290000,12303713.42000000,45625181.29893800,79143
1551744000000,2019-03-05 00:00:00,EOS/USDT,3.23290000,3.79880000,3.20200000,3.74810000,15869796.96000000,56031887.44403600,88919
1551657600000,2019-03-04 00:00:00,EOS/USDT,3.51590000,3.54150000,3.10000000,3.23210000,10886454.08000000,35671079.36240300,72866
1551571200000,2019-03-03 00:00:00,EOS/USDT,3.47670000,3.59490000,3.47420000,3.51580000,4412889.19000000,15533608.36764200,34239
1551484800000,2019-03-02 00:00:00,EOS/USDT,3.46680000,3.53130000,3.42200000,3.47530000,5610936.02000000,19513294.27099900,44843
1551398400000,2019-03-01 00:00:00,EOS/USDT,3.49770000,3.68350000,3.40640000,3.46730000,8074950.46000000,28754852.57385500,55665
1551312000000,2019-02-28 00:00:00,EOS/USDT,3.50260000,3.64390000,3.43600000,3.49710000,7021064.46000000,24864461.14603800,53739
1551225600000,2019-02-27 00:00:00,EOS/USDT,3.43240000,3.55450000,3.32000000,3.50210000,7547003.71000000,26032726.61390800,55702
1551139200000,2019-02-26 00:00:00,EOS/USDT,3.54310000,3.55820000,3.30010000,3.43180000,9333008.35000000,32046221.80343500,63636
1551052800000,2019-02-25 00:00:00,EOS/USDT,3.53270000,3.71300000,3.26580000,3.54610000,15538358.94000000,54903732.28999300,105469
1550966400000,2019-02-24 00:00:00,EOS/USDT,4.24340000,4.44160000,3.40000000,3.52890000,19522125.21000000,74926771.35389200,138076
1550880000000,2019-02-23 00:00:00,EOS/USDT,3.84590000,4.31390000,3.77990000,4.24500000,8765378.72000000,35122300.87497800,65188
1550793600000,2019-02-22 00:00:00,EOS/USDT,3.80350000,3.90900000,3.73000000,3.84110000,10110935.88000000,38798924.85378600,65772
1550707200000,2019-02-21 00:00:00,EOS/USDT,3.90950000,3.92870000,3.63450000,3.80350000,11037523.05000000,41654273.43525400,74174
1550620800000,2019-02-20 00:00:00,EOS/USDT,3.52150000,3.94500000,3.45540000,3.90760000,17147702.58000000,64359478.98714900,110686
1550534400000,2019-02-19 00:00:00,EOS/USDT,3.47630000,3.79900000,3.46000000,3.52240000,21074867.08000000,76026462.03046100,148893
1550448000000,2019-02-18 00:00:00,EOS/USDT,2.87620000,3.49000000,2.86010000,3.47640000,17539014.80000000,56141106.07279800,128341
1550361600000,2019-02-17 00:00:00,EOS/USDT,2.78590000,2.91630000,2.77750000,2.87620000,5431277.90000000,15407220.42466000,37229
1550275200000,2019-02-16 00:00:00,EOS/USDT,2.79310000,2.89320000,2.77550000,2.78730000,3196504.29000000,9021243.42020700,28539
1550188800000,2019-02-15 00:00:00,EOS/USDT,2.74280000,2.86970000,2.73910000,2.79280000,4622600.86000000,12888540.16963500,40190
1550102400000,2019-02-14 00:00:00,EOS/USDT,2.85650000,2.88940000,2.71010000,2.74270000,4507205.73000000,12551823.43087900,36923
1550016000000,2019-02-13 00:00:00,EOS/USDT,2.94750000,2.99730000,2.80270000,2.85640000,6485268.12000000,18771810.53751100,52339
1549929600000,2019-02-12 00:00:00,EOS/USDT,2.74930000,3.01710000,2.70890000,2.94650000,7730088.30000000,22089859.19278900,65124
1549843200000,2019-02-11 00:00:00,EOS/USDT,2.84010000,2.84780000,2.68260000,2.75000000,5768338.97000000,15916956.84509400,48957
1549756800000,2019-02-10 00:00:00,EOS/USDT,2.77070000,2.86000000,2.64840000,2.83930000,6446491.03000000,17552862.83143300,52122
1549670400000,2019-02-09 00:00:00,EOS/USDT,2.72130000,2.83100000,2.67420000,2.77180000,6111348.73000000,16810549.74654200,52264
1549584000000,2019-02-08 00:00:00,EOS/USDT,2.34070000,2.80600000,2.32480000,2.72190000,9123081.23000000,23628143.28373300,73771
1549497600000,2019-02-07 00:00:00,EOS/USDT,2.34270000,2.44000000,2.32240000,2.34150000,1765620.33000000,4156368.92765900,16175
1549411200000,2019-02-06 00:00:00,EOS/USDT,2.39140000,2.39790000,2.30000000,2.34260000,3428527.00000000,7977656.09602400,30328
1549324800000,2019-02-05 00:00:00,EOS/USDT,2.39730000,2.40710000,2.35010000,2.39140000,1969941.32000000,4703153.49260900,17506
1549238400000,2019-02-04 00:00:00,EOS/USDT,2.37010000,2.43590000,2.34540000,2.39730000,2674770.63000000,6403373.06368900,20090
1549152000000,2019-02-03 00:00:00,EOS/USDT,2.43890000,2.44690000,2.34000000,2.37070000,3256628.04000000,7776236.44152400,24307
1549065600000,2019-02-02 00:00:00,EOS/USDT,2.32580000,2.45500000,2.31400000,2.43890000,2561851.19000000,6045446.73605000,19174
1548979200000,2019-02-01 00:00:00,EOS/USDT,2.31000000,2.35470000,2.27600000,2.32630000,2678028.02000000,6202437.34438300,25998
1548892800000,2019-01-31 00:00:00,EOS/USDT,2.32670000,2.36410000,2.27690000,2.30890000,3052511.71000000,7054702.29515300,26439
1548806400000,2019-01-30 00:00:00,EOS/USDT,2.25620000,2.34530000,2.22330000,2.32620000,2763718.76000000,6325850.99464400,24952
1548720000000,2019-01-29 00:00:00,EOS/USDT,2.22660000,2.30700000,2.17910000,2.25610000,3335084.40000000,7460371.78724000,29224
1548633600000,2019-01-28 00:00:00,EOS/USDT,2.35210000,2.36140000,2.15000000,2.22670000,5569150.25000000,12553820.46411000,42684
1548547200000,2019-01-27 00:00:00,EOS/USDT,2.40480000,2.43800000,2.31000000,2.35220000,3924251.55000000,9345452.88343900,27345
1548460800000,2019-01-26 00:00:00,EOS/USDT,2.42780000,2.47450000,2.39760000,2.40650000,2440321.11000000,5938860.13682600,19198
1548374400000,2019-01-25 00:00:00,EOS/USDT,2.43440000,2.46260000,2.40160000,2.42850000,3241042.53000000,7866474.93155300,27603
1548288000000,2019-01-24 00:00:00,EOS/USDT,2.41880000,2.45090000,2.38490000,2.43430000,3593242.18000000,8688368.19213900,30932
1548201600000,2019-01-23 00:00:00,EOS/USDT,2.42750000,2.46200000,2.38510000,2.41880000,4011152.74000000,9712145.24660400,33275
1548115200000,2019-01-22 00:00:00,EOS/USDT,2.32260000,2.49480000,2.25830000,2.42760000,6368766.91000000,15149818.37885400,53025
1548028800000,2019-01-21 00:00:00,EOS/USDT,2.32790000,2.40270000,2.29300000,2.32230000,4909058.38000000,11461152.22899800,41047
1547942400000,2019-01-20 00:00:00,EOS/USDT,2.44320000,2.47000000,2.24840000,2.32660000,6718840.17000000,15775132.98089600,56216
1547856000000,2019-01-19 00:00:00,EOS/USDT,2.42960000,2.50850000,2.40900000,2.44400000,4397104.68000000,10800188.49307100,33727
1547769600000,2019-01-18 00:00:00,EOS/USDT,2.47290000,2.48480000,2.38000000,2.42960000,5451727.31000000,13250161.24956400,43387
