https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XLM,Volume USDT,tradecount
1582243200000,2020-02-21 00:00:00,XLM/USDT,0.07037000,0.07286000,0.06950000,0.07099000,95895557.20000000,6843914.77712700,29561
1582156800000,2020-02-20 00:00:00,XLM/USDT,0.07010000,0.07166000,0.06720000,0.07040000,158351734.80000000,11031683.15560400,47506
1582070400000,2020-02-19 00:00:00,XLM/USDT,0.07601000,0.07949000,0.06847000,0.07013000,119161234.60000000,8880268.95527900,45132
1581984000000,2020-02-18 00:00:00,XLM/USDT,0.07277000,0.07685000,0.07000000,0.07603000,166780787.40000000,12261184.53270600,53339
1581897600000,2020-02-17 00:00:00,XLM/USDT,0.07433000,0.07517000,0.06702000,0.07272000,265463048.20000000,18660958.96249300,86705
1581811200000,2020-02-16 00:00:00,XLM/USDT,0.07902000,0.08145000,0.06623000,0.07437000,289313014.20000000,21507961.32990800,97836
1581724800000,2020-02-15 00:00:00,XLM/USDT,0.08670000,0.08886000,0.07610000,0.07892000,206669309.40000000,17005147.15531900,69434
1581638400000,2020-02-14 00:00:00,XLM/USDT,0.08324000,0.08725000,0.07989000,0.08671000,195386247.40000000,16408914.15483600,56548
1581552000000,2020-02-13 00:00:00,XLM/USDT,0.08004000,0.08769000,0.07868000,0.08325000,366271500.50000000,30565607.07035300,117499
1581465600000,2020-02-12 00:00:00,XLM/USDT,0.07410000,0.08250000,0.07395000,0.08004000,306051885.60000000,24118213.43832200,89920
1581379200000,2020-02-11 00:00:00,XLM/USDT,0.07054000,0.07467000,0.06875000,0.07404000,192293852.40000000,13843391.80647800,60450
1581292800000,2020-02-10 00:00:00,XLM/USDT,0.07328000,0.07375000,0.06853000,0.07051000,168143252.00000000,11917469.10179900,49118
1581206400000,2020-02-09 00:00:00,XLM/USDT,0.07088000,0.07396000,0.07077000,0.07327000,144881970.70000000,10527442.07782600,41431
1581120000000,2020-02-08 00:00:00,XLM/USDT,0.07189000,0.07220000,0.06758000,0.07090000,151925910.60000000,10723924.50195100,46253
1581033600000,2020-02-07 00:00:00,XLM/USDT,0.07115000,0.07366000,0.07068000,0.07188000,189377548.10000000,13668517.67579200,54292
1580947200000,2020-02-06 00:00:00,XLM/USDT,0.06907000,0.07185000,0.06743000,0.07113000,220654384.70000000,15424429.53206500,55233
1580860800000,2020-02-05 00:00:00,XLM/USDT,0.06633000,0.06964000,0.06592000,0.06908000,227679997.40000000,15444620.78877600,56590
1580774400000,2020-02-04 00:00:00,XLM/USDT,0.06429000,0.06758000,0.06168000,0.06634000,185032338.30000000,11969976.82439400,55793
1580688000000,2020-02-03 00:00:00,XLM/USDT,0.06345000,0.06600000,0.06258000,0.06430000,130324781.40000000,8334006.90601600,42616
1580601600000,2020-02-02 00:00:00,XLM/USDT,0.06224000,0.06617000,0.06099000,0.06345000,178921671.80000000,11411660.04598300,54295
1580515200000,2020-02-01 00:00:00,XLM/USDT,0.06060000,0.06253000,0.06042000,0.06224000,110536762.70000000,6819039.79417900,44615
1580428800000,2020-01-31 00:00:00,XLM/USDT,0.06282000,0.06298000,0.05984000,0.06060000,115914369.70000000,7130451.73483200,45411
1580342400000,2020-01-30 00:00:00,XLM/USDT,0.06084000,0.06319000,0.05977000,0.06280000,143808482.30000000,8812625.59709600,53836
1580256000000,2020-01-29 00:00:00,XLM/USDT,0.06073000,0.06304000,0.06022000,0.06083000,145960270.60000000,8967011.77251200,53761
1580169600000,2020-01-28 00:00:00,XLM/USDT,0.05970000,0.06224000,0.05906000,0.06072000,165415527.50000000,9997473.85640900,65726
1580083200000,2020-01-27 00:00:00,XLM/USDT,0.05841000,0.06097000,0.05763000,0.05971000,117719995.00000000,6992691.62704600,47488
1579996800000,2020-01-26 00:00:00,XLM/USDT,0.05602000,0.05863000,0.05576000,0.05841000,79799362.80000000,4588450.88288300,41742
1579910400000,2020-01-25 00:00:00,XLM/USDT,0.05717000,0.05729000,0.05559000,0.05604000,65949474.00000000,3714087.41626600,29200
1579824000000,2020-01-24 00:00:00,XLM/USDT,0.05834000,0.05842000,0.05489000,0.05714000,139940948.00000000,7956139.03727200,49835
1579737600000,2020-01-23 00:00:00,XLM/USDT,0.06137000,0.06143000,0.05688000,0.05833000,142997027.90000000,8462946.87487000,61673
1579651200000,2020-01-22 00:00:00,XLM/USDT,0.06282000,0.06395000,0.06084000,0.06136000,101641735.10000000,6346207.02760300,48969
1579564800000,2020-01-21 00:00:00,XLM/USDT,0.06274000,0.06478000,0.06148000,0.06279000,148201811.60000000,9376350.53250800,61319
1579478400000,2020-01-20 00:00:00,XLM/USDT,0.06003000,0.06516000,0.05920000,0.06274000,322412843.50000000,20355243.55336000,90974
1579392000000,2020-01-19 00:00:00,XLM/USDT,0.06148000,0.06640000,0.05839000,0.06004000,304826836.70000000,18776365.14230200,66909
1579305600000,2020-01-18 00:00:00,XLM/USDT,0.06078000,0.06626000,0.05746000,0.06149000,362498402.20000000,22585144.16295400,89700
1579219200000,2020-01-17 00:00:00,XLM/USDT,0.05371000,0.06457000,0.05306000,0.06072000,271547690.60000000,16116817.48312900,67530
1579132800000,2020-01-16 00:00:00,XLM/USDT,0.05477000,0.05511000,0.05206000,0.05367000,101786007.70000000,5422916.80525200,26944
1579046400000,2020-01-15 00:00:00,XLM/USDT,0.05280000,0.05674000,0.05155000,0.05480000,174397966.40000000,9471130.75286900,44779
1578960000000,2020-01-14 00:00:00,XLM/USDT,0.04812000,0.05532000,0.04810000,0.05280000,180352283.50000000,9226006.01563400,42311
1578873600000,2020-01-13 00:00:00,XLM/USDT,0.04904000,0.04906000,0.04760000,0.04813000,29523962.90000000,1421042.51280200,8018
1578787200000,2020-01-12 00:00:00,XLM/USDT,0.04825000,0.04932000,0.04800000,0.04905000,38323399.40000000,1869093.07973000,10607
1578700800000,2020-01-11 00:00:00,XLM/USDT,0.04805000,0.04956000,0.04736000,0.04825000,59275273.30000000,2868501.54060500,16912
1578614400000,2020-01-10 00:00:00,XLM/USDT,0.04715000,0.04818000,0.04553000,0.04802000,97552455.60000000,4577180.20913500,20366
1578528000000,2020-01-09 00:00:00,XLM/USDT,0.04768000,0.04818000,0.04690000,0.04718000,39959442.90000000,1904597.29258100,10171
1578441600000,2020-01-08 00:00:00,XLM/USDT,0.04839000,0.04940000,0.04672000,0.04768000,72238834.30000000,3485461.35270400,16990
1578355200000,2020-01-07 00:00:00,XLM/USDT,0.05050000,0.05103000,0.04739000,0.04839000,98972377.90000000,4854494.93605500,22253
1578268800000,2020-01-06 00:00:00,XLM/USDT,0.04544000,0.05049000,0.04534000,0.05046000,81613453.00000000,3943196.30263300,19852
1578182400000,2020-01-05 00:00:00,XLM/USDT,0.04566000,0.04625000,0.04519000,0.04544000,28897563.50000000,1322093.31129400,7663
1578096000000,2020-01-04 00:00:00,XLM/USDT,0.04564000,0.04585000,0.04513000,0.04565000,17395833.20000000,791280.62386300,5321
1578009600000,2020-01-03 00:00:00,XLM/USDT,0.04358000,0.04568000,0.04324000,0.04566000,22163529.80000000,996549.71757600,9047
1577923200000,2020-01-02 00:00:00,XLM/USDT,0.04527000,0.04544000,0.04348000,0.04361000,17557760.00000000,780544.21661500,7224
1577836800000,2020-01-01 00:00:00,XLM/USDT,0.04495000,0.04552000,0.04482000,0.04529000,8262760.70000000,373354.31591000,3951
1577750400000,2019-12-31 00:00:00,XLM/USDT,0.04553000,0.04574000,0.04467000,0.04495000,19209554.30000000,868435.88303400,5771
1577664000000,2019-12-30 00:00:00,XLM/USDT,0.04618000,0.04683000,0.04530000,0.04552000,23540628.30000000,1085519.84903900,7123
1577577600000,2019-12-29 00:00:00,XLM/USDT,0.04583000,0.04672000,0.04573000,0.04619000,21648526.70000000,998357.27032500,6175
1577491200000,2019-12-28 00:00:00,XLM/USDT,0.04585000,0.04650000,0.04567000,0.04589000,28801347.70000000,1327890.25801200,6963
1577404800000,2019-12-27 00:00:00,XLM/USDT,0.04469000,0.04609000,0.04410000,0.04584000,30672143.50000000,1388765.60357500,8363
1577318400000,2019-12-26 00:00:00,XLM/USDT,0.04435000,0.04568000,0.04406000,0.04468000,27319904.00000000,1226305.12783600,7039
1577232000000,2019-12-25 00:00:00,XLM/USDT,0.04502000,0.04505000,0.04350000,0.04436000,21168703.80000000,939504.09825500,5880
1577145600000,2019-12-24 00:00:00,XLM/USDT,0.04485000,0.04583000,0.04446000,0.04501000,22956352.10000000,1034528.56324800,6379
1577059200000,2019-12-23 00:00:00,XLM/USDT,0.04724000,0.04749000,0.04454000,0.04488000,41144964.80000000,1901000.48396100,9918
1576972800000,2019-12-22 00:00:00,XLM/USDT,0.04535000,0.04732000,0.04524000,0.04723000,37550036.20000000,1740044.03755000,8030
1576886400000,2019-12-21 00:00:00,XLM/USDT,0.04622000,0.04645000,0.04533000,0.04539000,25750742.00000000,1182555.18129700,6793
1576800000000,2019-12-20 00:00:00,XLM/USDT,0.04519000,0.04654000,0.04458000,0.04619000,67567547.80000000,3085695.25197900,18069
1576713600000,2019-12-19 00:00:00,XLM/USDT,0.04655000,0.04697000,0.04452000,0.04519000,67620839.40000000,3064643.46811800,20100
1576627200000,2019-12-18 00:00:00,XLM/USDT,0.04327000,0.04782000,0.04211000,0.04655000,90536217.10000000,4055284.15491000,29837
1576540800000,2019-12-17 00:00:00,XLM/USDT,0.04701000,0.04714000,0.04210000,0.04331000,92162114.10000000,4120152.90666600,28643
1576454400000,2019-12-16 00:00:00,XLM/USDT,0.05096000,0.05109000,0.04679000,0.04696000,59077378.70000000,2876684.51722200,15191
1576368000000,2019-12-15 00:00:00,XLM/USDT,0.05091000,0.05144000,0.05030000,0.05097000,21752495.20000000,1107946.20693900,6314
1576281600000,2019-12-14 00:00:00,XLM/USDT,0.05273000,0.05288000,0.05007000,0.05090000,31334161.70000000,1618341.61449000,8410
1576195200000,2019-12-13 00:00:00,XLM/USDT,0.05202000,0.05302000,0.05196000,0.05270000,19796738.70000000,1039555.71822100,5487
1576108800000,2019-12-12 00:00:00,XLM/USDT,0.05280000,0.05324000,0.05144000,0.05201000,41465141.80000000,2173079.48894000,9559
1576022400000,2019-12-11 00:00:00,XLM/USDT,0.05316000,0.05373000,0.05260000,0.05280000,20192671.40000000,1072104.60727000,6169
1575936000000,2019-12-10 00:00:00,XLM/USDT,0.05455000,0.05459000,0.05231000,0.05315000,32566296.00000000,1744365.02313700,9003
1575849600000,2019-12-09 00:00:00,XLM/USDT,0.05577000,0.05618000,0.05401000,0.05462000,20542246.40000000,1133491.83770700,6301
1575763200000,2019-12-08 00:00:00,XLM/USDT,0.05541000,0.05596000,0.05478000,0.05580000,17858858.90000000,990294.38599200,5449
1575676800000,2019-12-07 00:00:00,XLM/USDT,0.05530000,0.05593000,0.05528000,0.05541000,19253806.70000000,1069947.55156600,5339
1575590400000,2019-12-06 00:00:00,XLM/USDT,0.05538000,0.05599000,0.05466000,0.05538000,31384939.20000000,1731255.78031300,8369
1575504000000,2019-12-05 00:00:00,XLM/USDT,0.05471000,0.05565000,0.05417000,0.05539000,39396623.00000000,2168293.62697900,8616
1575417600000,2019-12-04 00:00:00,XLM/USDT,0.05572000,0.05741000,0.05357000,0.05467000,52376850.10000000,2897938.05282300,13236
1575331200000,2019-12-03 00:00:00,XLM/USDT,0.05571000,0.05658000,0.05504000,0.05572000,29630435.70000000,1651684.64990100,8424
1575244800000,2019-12-02 00:00:00,XLM/USDT,0.05724000,0.05729000,0.05541000,0.05565000,33731722.70000000,1897557.04561400,8686
1575158400000,2019-12-01 00:00:00,XLM/USDT,0.05724000,0.05765000,0.05506000,0.05723000,26189891.40000000,1478337.47207600,8383
1575072000000,2019-11-30 00:00:00,XLM/USDT,0.05900000,0.05930000,0.05656000,0.05726000,31541499.80000000,1831288.52170000,8304
1574985600000,2019-11-29 00:00:00,XLM/USDT,0.05790000,0.05999000,0.05783000,0.05898000,44310991.80000000,2609155.16803000,12334
1574899200000,2019-11-28 00:00:00,XLM/USDT,0.05862000,0.05903000,0.05731000,0.05787000,31978912.10000000,1866357.94563700,11696
1574812800000,2019-11-27 00:00:00,XLM/USDT,0.05752000,0.05950000,0.05508000,0.05863000,68432602.60000000,3943141.08334600,19181
1574726400000,2019-11-26 00:00:00,XLM/USDT,0.05721000,0.05819000,0.05641000,0.05748000,49403461.90000000,2826958.69286500,15161
1574640000000,2019-11-25 00:00:00,XLM/USDT,0.05546000,0.05961000,0.05310000,0.05727000,90335956.80000000,5133149.38885400,28165
1574553600000,2019-11-24 00:00:00,XLM/USDT,0.06148000,0.06207000,0.05522000,0.05546000,75274935.60000000,4400046.54114200,29097
1574467200000,2019-11-23 00:00:00,XLM/USDT,0.05916000,0.06218000,0.05776000,0.06145000,88039138.10000000,5295906.70695700,34337
1574380800000,2019-11-22 00:00:00,XLM/USDT,0.06069000,0.06130000,0.05300000,0.05916000,116361418.60000000,6671480.48743200,47886
1574294400000,2019-11-21 00:00:00,XLM/USDT,0.06400000,0.06405000,0.05739000,0.06072000,83836223.70000000,5108160.58925500,29081
1574208000000,2019-11-20 00:00:00,XLM/USDT,0.06562000,0.06620000,0.06364000,0.06402000,35835411.50000000,2324007.17284300,16089
1574121600000,2019-11-19 00:00:00,XLM/USDT,0.06698000,0.06698000,0.06335000,0.06560000,61594261.90000000,3993711.23810100,24441
1574035200000,2019-11-18 00:00:00,XLM/USDT,0.07158000,0.07160000,0.06459000,0.06697000,76835366.20000000,5252518.57773000,28578
1573948800000,2019-11-17 00:00:00,XLM/USDT,0.07124000,0.07294000,0.07121000,0.07157000,31012795.20000000,2237128.09304800,15583
1573862400000,2019-11-16 00:00:00,XLM/USDT,0.07210000,0.07228000,0.07100000,0.07126000,30060711.30000000,2152785.00761200,13902
1573776000000,2019-11-15 00:00:00,XLM/USDT,0.07413000,0.07506000,0.07033000,0.07214000,56154483.60000000,4090098.96848700,23537
1573689600000,2019-11-14 00:00:00,XLM/USDT,0.07617000,0.07620000,0.07232000,0.07414000,54686021.20000000,4030583.79729400,20018
1573603200000,2019-11-13 00:00:00,XLM/USDT,0.07685000,0.07757000,0.07532000,0.07616000,47601553.40000000,3650362.04891200,16257
1573516800000,2019-11-12 00:00:00,XLM/USDT,0.08000000,0.08270000,0.07382000,0.07686000,172008305.70000000,13413439.89570800,53918
1573430400000,2019-11-11 00:00:00,XLM/USDT,0.07893000,0.08100000,0.07606000,0.08000000,124523004.40000000,9806105.48777300,41475
1573344000000,2019-11-10 00:00:00,XLM/USDT,0.07314000,0.08144000,0.07278000,0.07892000,173093212.20000000,13444795.11489500,50208
1573257600000,2019-11-09 00:00:00,XLM/USDT,0.07115000,0.07331000,0.07066000,0.07314000,45410391.50000000,3286881.33524200,18241
1573171200000,2019-11-08 00:00:00,XLM/USDT,0.07424000,0.07693000,0.06845000,0.07116000,137545601.50000000,10012585.09537100,40414
1573084800000,2019-11-07 00:00:00,XLM/USDT,0.07685000,0.07716000,0.07259000,0.07423000,191465420.40000000,14277114.09629800,55787
1572998400000,2019-11-06 00:00:00,XLM/USDT,0.08222000,0.08282000,0.07640000,0.07684000,193481055.50000000,15298427.94914900,58264
1572912000000,2019-11-05 00:00:00,XLM/USDT,0.07939000,0.08876000,0.07845000,0.08221000,409265259.40000000,33705420.79098900,112380
1572825600000,2019-11-04 00:00:00,XLM/USDT,0.06865000,0.07939000,0.06745000,0.07929000,122972676.30000000,8737339.20944000,30772
1572739200000,2019-11-03 00:00:00,XLM/USDT,0.07124000,0.07196000,0.06787000,0.06863000,115898878.00000000,8039903.67580200,27255
1572652800000,2019-11-02 00:00:00,XLM/USDT,0.06901000,0.07135000,0.06900000,0.07123000,125928076.20000000,8807460.34302400,31928
1572566400000,2019-11-01 00:00:00,XLM/USDT,0.06511000,0.07242000,0.06459000,0.06900000,287327789.40000000,19866567.50199900,68761
1572480000000,2019-10-31 00:00:00,XLM/USDT,0.06388000,0.06514000,0.06200000,0.06512000,118903683.20000000,7564242.27504900,32056
1572393600000,2019-10-30 00:00:00,XLM/USDT,0.06661000,0.06706000,0.06268000,0.06388000,104406655.10000000,6727352.80349900,32716
1572307200000,2019-10-29 00:00:00,XLM/USDT,0.06450000,0.06998000,0.06443000,0.06662000,99602283.50000000,6666723.92326000,33032
1572220800000,2019-10-28 00:00:00,XLM/USDT,0.06517000,0.06919000,0.06436000,0.06450000,121373979.20000000,8027026.41750100,42925
1572134400000,2019-10-27 00:00:00,XLM/USDT,0.06264000,0.06580000,0.06184000,0.06514000,103629832.80000000,6615421.65813100,41122
1572048000000,2019-10-26 00:00:00,XLM/USDT,0.06431000,0.06740000,0.06166000,0.06264000,130527665.90000000,8408519.03704800,51438
1571961600000,2019-10-25 00:00:00,XLM/USDT,0.06017000,0.06616000,0.05940000,0.06429000,98514966.90000000,6208041.75998600,37218
1571875200000,2019-10-24 00:00:00,XLM/USDT,0.05982000,0.06160000,0.05852000,0.06015000,59597296.80000000,3577243.05353100,22563
1571788800000,2019-10-23 00:00:00,XLM/USDT,0.06322000,0.06349000,0.05692000,0.05984000,81205772.20000000,4854899.13850300,26021
1571702400000,2019-10-22 00:00:00,XLM/USDT,0.06388000,0.06477000,0.06302000,0.06321000,41032516.80000000,2631434.43547400,15038
1571616000000,2019-10-21 00:00:00,XLM/USDT,0.06320000,0.06410000,0.06266000,0.06387000,30188144.20000000,1909902.09417100,11655
1571529600000,2019-10-20 00:00:00,XLM/USDT,0.06247000,0.06388000,0.06165000,0.06320000,31117304.00000000,1953829.72905600,12238
1571443200000,2019-10-19 00:00:00,XLM/USDT,0.06302000,0.06395000,0.06224000,0.06247000,28689772.90000000,1804667.27654200,11821
1571356800000,2019-10-18 00:00:00,XLM/USDT,0.06504000,0.06511000,0.06150000,0.06299000,51424679.90000000,3241978.30022500,18696
1571270400000,2019-10-17 00:00:00,XLM/USDT,0.06170000,0.06511000,0.06102000,0.06505000,75774952.30000000,4825416.35226600,24097
1571184000000,2019-10-16 00:00:00,XLM/USDT,0.06389000,0.06437000,0.06047000,0.06171000,53065845.30000000,3300713.97737300,21176
1571097600000,2019-10-15 00:00:00,XLM/USDT,0.06614000,0.06675000,0.06220000,0.06390000,84100929.10000000,5426408.58069800,29149
1571011200000,2019-10-14 00:00:00,XLM/USDT,0.06138000,0.06616000,0.06108000,0.06613000,58907477.80000000,3745453.96474700,23380
1570924800000,2019-10-13 00:00:00,XLM/USDT,0.06082000,0.06248000,0.06061000,0.06136000,25568767.40000000,1579409.60250600,12266
1570838400000,2019-10-12 00:00:00,XLM/USDT,0.05971000,0.06169000,0.05970000,0.06083000,35928975.20000000,2194098.26405900,14717
1570752000000,2019-10-11 00:00:00,XLM/USDT,0.06148000,0.06269000,0.05900000,0.05970000,56269040.90000000,3408985.78134600,20138
1570665600000,2019-10-10 00:00:00,XLM/USDT,0.06308000,0.06324000,0.06071000,0.06146000,30181573.80000000,1866401.07427600,15024
1570579200000,2019-10-09 00:00:00,XLM/USDT,0.06182000,0.06500000,0.06115000,0.06308000,59997104.50000000,3777761.07678600,23467
1570492800000,2019-10-08 00:00:00,XLM/USDT,0.06208000,0.06374000,0.06071000,0.06181000,51192294.00000000,3171125.15096500,21538
1570406400000,2019-10-07 00:00:00,XLM/USDT,0.05840000,0.06368000,0.05789000,0.06207000,99033648.80000000,6106409.33545100,33234
1570320000000,2019-10-06 00:00:00,XLM/USDT,0.05897000,0.05924000,0.05719000,0.05839000,32050223.30000000,1868475.70956900,14799
1570233600000,2019-10-05 00:00:00,XLM/USDT,0.05864000,0.05925000,0.05820000,0.05895000,21513393.80000000,1262897.32235600,11223
1570147200000,2019-10-04 00:00:00,XLM/USDT,0.05854000,0.05980000,0.05751000,0.05863000,35940116.60000000,2116453.26501200,14989
1570060800000,2019-10-03 00:00:00,XLM/USDT,0.05969000,0.05980000,0.05773000,0.05850000,26922811.90000000,1579776.27070300,12617
1569974400000,2019-10-02 00:00:00,XLM/USDT,0.05857000,0.05978000,0.05739000,0.05968000,36649690.60000000,2148355.13852700,15960
1569888000000,2019-10-01 00:00:00,XLM/USDT,0.06186000,0.06226000,0.05775000,0.05860000,64968879.90000000,3899760.26102100,27355
1569801600000,2019-09-30 00:00:00,XLM/USDT,0.05792000,0.06220000,0.05649000,0.06182000,87351051.10000000,5223864.67643100,32420
1569715200000,2019-09-29 00:00:00,XLM/USDT,0.05835000,0.05869000,0.05645000,0.05791000,32139885.60000000,1853034.11610900,14457
1569628800000,2019-09-28 00:00:00,XLM/USDT,0.05888000,0.05923000,0.05700000,0.05831000,48812326.50000000,2844168.97278800,19162
1569542400000,2019-09-27 00:00:00,XLM/USDT,0.05842000,0.05950000,0.05576000,0.05888000,96155796.50000000,5578939.76886400,32538
1569456000000,2019-09-26 00:00:00,XLM/USDT,0.05733000,0.06250000,0.05365000,0.05843000,210847531.40000000,12311465.86841100,69374
1569369600000,2019-09-25 00:00:00,XLM/USDT,0.05275000,0.06029000,0.05180000,0.05732000,115369414.40000000,6332418.98355500,40764
1569283200000,2019-09-24 00:00:00,XLM/USDT,0.06357000,0.06511000,0.05000000,0.05275000,197872471.70000000,11570214.94797800,54324
1569196800000,2019-09-23 00:00:00,XLM/USDT,0.06830000,0.06914000,0.06324000,0.06360000,124503474.90000000,8262373.39236000,36271
1569110400000,2019-09-22 00:00:00,XLM/USDT,0.06970000,0.06992000,0.06652000,0.06830000,93855480.80000000,6391907.61713800,27406
1569024000000,2019-09-21 00:00:00,XLM/USDT,0.07200000,0.07380000,0.06682000,0.06968000,148101053.20000000,10583466.86940000,35349
1568937600000,2019-09-20 00:00:00,XLM/USDT,0.08072000,0.08081000,0.07042000,0.07200000,259952506.50000000,19445989.26919400,69107
1568851200000,2019-09-19 00:00:00,XLM/USDT,0.08260000,0.08869000,0.07415000,0.08072000,436805966.50000000,35619609.50566200,133770
1568764800000,2019-09-18 00:00:00,XLM/USDT,0.06345000,0.08900000,0.06344000,0.08257000,336833116.50000000,26264140.81847500,97472
1568678400000,2019-09-17 00:00:00,XLM/USDT,0.05864000,0.06670000,0.05804000,0.06347000,71671517.60000000,4436908.01519400,25233
1568592000000,2019-09-16 00:00:00,XLM/USDT,0.05823000,0.05908000,0.05795000,0.05864000,20786334.00000000,1216773.11369700,8335
1568505600000,2019-09-15 00:00:00,XLM/USDT,0.05866000,0.05890000,0.05809000,0.05825000,12937024.40000000,756606.37745200,6117
1568419200000,2019-09-14 00:00:00,XLM/USDT,0.05779000,0.05943000,0.05709000,0.05868000,37664501.70000000,2187074.62830000,13955
1568332800000,2019-09-13 00:00:00,XLM/USDT,0.05829000,0.05871000,0.05739000,0.05777000,26124575.90000000,1514489.83170800,11088
1568246400000,2019-09-12 00:00:00,XLM/USDT,0.05867000,0.05887000,0.05765000,0.05829000,22001793.60000000,1279490.09368000,9053
1568160000000,2019-09-11 00:00:00,XLM/USDT,0.05962000,0.06032000,0.05812000,0.05859000,17529647.00000000,1033261.98937900,8948
1568073600000,2019-09-10 00:00:00,XLM/USDT,0.06024000,0.06112000,0.05900000,0.05963000,27427095.00000000,1656861.20101100,10433
1567987200000,2019-09-09 00:00:00,XLM/USDT,0.06100000,0.06169000,0.05940000,0.06021000,29062257.20000000,1758354.80133800,11619
1567900800000,2019-09-08 00:00:00,XLM/USDT,0.06050000,0.06178000,0.05990000,0.06105000,18420380.70000000,1124147.47922400,7868
1567814400000,2019-09-07 00:00:00,XLM/USDT,0.05800000,0.06108000,0.05788000,0.06053000,19328421.30000000,1154718.65894600,8688
1567728000000,2019-09-06 00:00:00,XLM/USDT,0.06024000,0.06100000,0.05768000,0.05801000,24204438.40000000,1437759.18609700,9879
1567641600000,2019-09-05 00:00:00,XLM/USDT,0.06176000,0.06202000,0.05988000,0.06026000,16559115.40000000,1007592.74859500,7239
1567555200000,2019-09-04 00:00:00,XLM/USDT,0.06304000,0.06306000,0.06129000,0.06168000,10463344.30000000,649084.39976500,6030
1567468800000,2019-09-03 00:00:00,XLM/USDT,0.06297000,0.06409000,0.06236000,0.06308000,12561061.90000000,792032.68788300,5918
1567382400000,2019-09-02 00:00:00,XLM/USDT,0.06212000,0.06363000,0.06108000,0.06301000,9321519.80000000,581049.65431200,5214
1567296000000,2019-09-01 00:00:00,XLM/USDT,0.06196000,0.06271000,0.06076000,0.06212000,8220163.20000000,508254.77951400,3867
1567209600000,2019-08-31 00:00:00,XLM/USDT,0.06194000,0.06259000,0.06011000,0.06194000,8646460.90000000,533676.77859200,4616
1567123200000,2019-08-30 00:00:00,XLM/USDT,0.06168000,0.06326000,0.06110000,0.06191000,10766084.40000000,670655.82531900,5532
1567036800000,2019-08-29 00:00:00,XLM/USDT,0.06397000,0.06397000,0.06036000,0.06162000,18643179.90000000,1154797.97444700,8779
1566950400000,2019-08-28 00:00:00,XLM/USDT,0.06842000,0.06851000,0.06329000,0.06398000,18126598.50000000,1199168.20368100,7855
1566864000000,2019-08-27 00:00:00,XLM/USDT,0.06960000,0.06973000,0.06735000,0.06850000,9880597.20000000,673458.02007400,4280
1566777600000,2019-08-26 00:00:00,XLM/USDT,0.06923000,0.07108000,0.06881000,0.06960000,10022954.70000000,700033.74727900,5026
1566691200000,2019-08-25 00:00:00,XLM/USDT,0.07035000,0.07184000,0.06822000,0.06940000,15467209.20000000,1084751.42802500,7258
1566604800000,2019-08-24 00:00:00,XLM/USDT,0.06912000,0.07100000,0.06756000,0.07035000,13633107.50000000,942776.77973800,7048
1566518400000,2019-08-23 00:00:00,XLM/USDT,0.06812000,0.06929000,0.06740000,0.06920000,13785486.00000000,944633.92852500,6999
1566432000000,2019-08-22 00:00:00,XLM/USDT,0.06691000,0.06958000,0.06540000,0.06818000,14788650.20000000,1001595.58644100,7593
1566345600000,2019-08-21 00:00:00,XLM/USDT,0.06880000,0.06880000,0.06577000,0.06691000,9946002.00000000,666906.47069800,5527
1566259200000,2019-08-20 00:00:00,XLM/USDT,0.07185000,0.07195000,0.06825000,0.06877000,9433108.20000000,657125.62831400,4596
1566172800000,2019-08-19 00:00:00,XLM/USDT,0.07061000,0.07220000,0.07016000,0.07170000,9866508.20000000,701850.58268700,4939
1566086400000,2019-08-18 00:00:00,XLM/USDT,0.06766000,0.07158000,0.06743000,0.07072000,10852434.20000000,757571.87378000,5434
1566000000000,2019-08-17 00:00:00,XLM/USDT,0.06839000,0.06913000,0.06662000,0.06770000,8257429.90000000,561988.48349600,4478
1565913600000,2019-08-16 00:00:00,XLM/USDT,0.07010000,0.07022000,0.06726000,0.06844000,13540494.10000000,929148.94157900,6637
1565827200000,2019-08-15 00:00:00,XLM/USDT,0.06931000,0.07080000,0.06738000,0.07019000,11999711.90000000,830407.02751600,5571
1565740800000,2019-08-14 00:00:00,XLM/USDT,0.07442000,0.07445000,0.06738000,0.06920000,29036797.10000000,2059520.94636700,10904
1565654400000,2019-08-13 00:00:00,XLM/USDT,0.07539000,0.07558000,0.07278000,0.07442000,11747450.10000000,875588.90065000,6599
1565568000000,2019-08-12 00:00:00,XLM/USDT,0.07820000,0.07839000,0.07538000,0.07547000,10714083.20000000,819877.19982400,5586
1565481600000,2019-08-11 00:00:00,XLM/USDT,0.07374000,0.07995000,0.07359000,0.07820000,28985242.60000000,2226989.93508900,13794
1565395200000,2019-08-10 00:00:00,XLM/USDT,0.07189000,0.07433000,0.07169000,0.07375000,21121216.40000000,1544059.86684300,10429
1565308800000,2019-08-09 00:00:00,XLM/USDT,0.07699000,0.07712000,0.07161000,0.07182000,28570459.80000000,2111758.86050000,12121
1565222400000,2019-08-08 00:00:00,XLM/USDT,0.07867000,0.07874000,0.07629000,0.07691000,19184468.40000000,1478904.96139900,7853
1565136000000,2019-08-07 00:00:00,XLM/USDT,0.07843000,0.07926000,0.07675000,0.07859000,18743034.30000000,1465192.29011900,8866
