https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZEC,Volume USDT,tradecount
1582243200000,2020-02-21 00:00:00,ZEC/USDT,60.77000000,63.84000000,59.88000000,61.56000000,89755.11095000,5556795.02875040,33056
1582156800000,2020-02-20 00:00:00,ZEC/USDT,62.09000000,64.11000000,57.93000000,60.79000000,173773.32099000,10591435.08002210,56679
1582070400000,2020-02-19 00:00:00,ZEC/USDT,65.75000000,68.78000000,61.22000000,62.10000000,112157.38713000,7316890.83671870,37587
1581984000000,2020-02-18 00:00:00,ZEC/USDT,64.20000000,66.26000000,59.92000000,65.74000000,253961.78823000,16145896.72057780,60109
1581897600000,2020-02-17 00:00:00,ZEC/USDT,60.01000000,66.13000000,54.76000000,64.20000000,324330.69060000,19507620.63041060,99059
1581811200000,2020-02-16 00:00:00,ZEC/USDT,64.47000000,66.51000000,54.07000000,60.00000000,275355.52795000,16720817.12962520,90875
1581724800000,2020-02-15 00:00:00,ZEC/USDT,72.92000000,72.97000000,63.19000000,64.46000000,164973.69980000,11191056.51374280,54684
1581638400000,2020-02-14 00:00:00,ZEC/USDT,72.01000000,73.10000000,70.57000000,72.92000000,85192.54334000,6129504.20869850,31689
1581552000000,2020-02-13 00:00:00,ZEC/USDT,73.11000000,75.82000000,69.95000000,72.01000000,164018.45257000,11882069.60306390,55694
1581465600000,2020-02-12 00:00:00,ZEC/USDT,72.70000000,75.00000000,72.27000000,73.12000000,148411.30939000,10927042.15249890,53946
1581379200000,2020-02-11 00:00:00,ZEC/USDT,69.77000000,72.99000000,68.01000000,72.68000000,164041.14824000,11546579.80670840,51383
1581292800000,2020-02-10 00:00:00,ZEC/USDT,71.29000000,71.50000000,67.81000000,69.77000000,185555.30770000,12902046.57666690,57847
1581206400000,2020-02-09 00:00:00,ZEC/USDT,70.01000000,72.65000000,68.88000000,71.33000000,132482.62698000,9384141.46404410,40788
1581120000000,2020-02-08 00:00:00,ZEC/USDT,68.38000000,72.07000000,65.91000000,70.02000000,151777.96809000,10612696.84134930,50538
1581033600000,2020-02-07 00:00:00,ZEC/USDT,70.18000000,71.93000000,67.46000000,68.38000000,190143.78762000,13200541.70381720,56119
1580947200000,2020-02-06 00:00:00,ZEC/USDT,71.19000000,72.84000000,68.43000000,70.14000000,174752.13115000,12342013.72860620,53751
1580860800000,2020-02-05 00:00:00,ZEC/USDT,64.33000000,72.97000000,63.58000000,71.19000000,203093.52766000,13954410.88203230,68573
1580774400000,2020-02-04 00:00:00,ZEC/USDT,65.46000000,66.11000000,62.28000000,64.34000000,129254.19483000,8290307.12348770,35123
1580688000000,2020-02-03 00:00:00,ZEC/USDT,66.40000000,68.40000000,64.80000000,65.52000000,90900.09051000,6031855.37508510,24755
1580601600000,2020-02-02 00:00:00,ZEC/USDT,66.02000000,68.00000000,63.57000000,66.36000000,149031.63239000,9802201.26660140,38287
1580515200000,2020-02-01 00:00:00,ZEC/USDT,66.52000000,69.25000000,64.73000000,66.03000000,138981.40289000,9312359.11990670,39280
1580428800000,2020-01-31 00:00:00,ZEC/USDT,66.34000000,69.38000000,62.23000000,66.51000000,264827.97776000,17348495.70101790,70514
1580342400000,2020-01-30 00:00:00,ZEC/USDT,61.71000000,70.42000000,59.68000000,66.30000000,329165.60425000,21834963.47848570,80161
1580256000000,2020-01-29 00:00:00,ZEC/USDT,56.72000000,64.50000000,56.33000000,61.74000000,284499.25365000,17284933.41623000,66951
1580169600000,2020-01-28 00:00:00,ZEC/USDT,55.17000000,57.09000000,53.76000000,56.74000000,159010.52026000,8819950.92384040,41600
1580083200000,2020-01-27 00:00:00,ZEC/USDT,53.67000000,58.08000000,53.65000000,55.18000000,184192.13604000,10290432.59144700,48603
1579996800000,2020-01-26 00:00:00,ZEC/USDT,48.71000000,54.51000000,48.18000000,53.65000000,159011.05436000,8253117.55942750,43981
1579910400000,2020-01-25 00:00:00,ZEC/USDT,48.80000000,49.75000000,47.88000000,48.72000000,58724.04594000,2850156.27648550,21485
1579824000000,2020-01-24 00:00:00,ZEC/USDT,49.58000000,50.89000000,46.22000000,48.82000000,106859.87188000,5174114.39842840,32087
1579737600000,2020-01-23 00:00:00,ZEC/USDT,52.21000000,52.28000000,48.22000000,49.60000000,102880.22674000,5151125.79469660,32223
1579651200000,2020-01-22 00:00:00,ZEC/USDT,53.24000000,54.16000000,51.35000000,52.21000000,101496.27263000,5345301.63152540,31714
1579564800000,2020-01-21 00:00:00,ZEC/USDT,53.67000000,54.16000000,50.79000000,53.26000000,143581.11398000,7610105.91763230,35677
1579478400000,2020-01-20 00:00:00,ZEC/USDT,51.60000000,56.02000000,48.87000000,53.68000000,234973.82828000,12352776.71898820,60210
1579392000000,2020-01-19 00:00:00,ZEC/USDT,51.17000000,54.90000000,48.12000000,51.56000000,311212.35856000,15883882.52251950,77189
1579305600000,2020-01-18 00:00:00,ZEC/USDT,61.50000000,62.69000000,51.00000000,51.16000000,403444.30948000,22603358.38628600,93742
1579219200000,2020-01-17 00:00:00,ZEC/USDT,50.78000000,65.96000000,48.93000000,61.54000000,479690.22059000,27777726.31603730,97028
1579132800000,2020-01-16 00:00:00,ZEC/USDT,55.00000000,55.77000000,47.61000000,50.80000000,284208.80885000,14263911.82957190,63046
1579046400000,2020-01-15 00:00:00,ZEC/USDT,43.81000000,59.00000000,43.00000000,54.97000000,703162.52398000,36530610.19281870,173653
1578960000000,2020-01-14 00:00:00,ZEC/USDT,38.32000000,45.74000000,38.05000000,43.83000000,481225.48690000,20331920.25732850,85476
1578873600000,2020-01-13 00:00:00,ZEC/USDT,35.52000000,38.64000000,34.57000000,38.32000000,209510.29316000,7707593.80434410,37784
1578787200000,2020-01-12 00:00:00,ZEC/USDT,34.87000000,36.39000000,34.53000000,35.52000000,116777.98352000,4133407.47757270,21074
1578700800000,2020-01-11 00:00:00,ZEC/USDT,33.72000000,36.76000000,33.25000000,34.88000000,164154.67869000,5706604.90879730,29718
1578614400000,2020-01-10 00:00:00,ZEC/USDT,30.83000000,34.70000000,30.01000000,33.69000000,132574.76034000,4332765.41171370,32446
1578528000000,2020-01-09 00:00:00,ZEC/USDT,30.86000000,32.02000000,30.15000000,30.83000000,55708.85747000,1721730.07823960,14246
1578441600000,2020-01-08 00:00:00,ZEC/USDT,32.24000000,33.14000000,30.02000000,30.88000000,65174.58483000,2058746.98531020,15942
1578355200000,2020-01-07 00:00:00,ZEC/USDT,32.86000000,33.21000000,30.72000000,32.24000000,97297.36007000,3099590.34257670,19801
1578268800000,2020-01-06 00:00:00,ZEC/USDT,30.81000000,33.25000000,30.50000000,32.86000000,86025.09344000,2757564.66849560,17359
1578182400000,2020-01-05 00:00:00,ZEC/USDT,29.91000000,32.01000000,29.81000000,30.81000000,90434.77489000,2781137.14840280,21337
1578096000000,2020-01-04 00:00:00,ZEC/USDT,28.47000000,30.40000000,28.03000000,29.91000000,45486.98255000,1321965.40238500,12674
1578009600000,2020-01-03 00:00:00,ZEC/USDT,27.02000000,28.69000000,26.75000000,28.41000000,50723.01920000,1416240.15994570,15447
1577923200000,2020-01-02 00:00:00,ZEC/USDT,28.06000000,28.10000000,26.64000000,27.02000000,26163.59399000,713848.20670060,7773
1577836800000,2020-01-01 00:00:00,ZEC/USDT,27.52000000,28.35000000,27.37000000,28.07000000,21929.63069000,611908.94578230,7835
1577750400000,2019-12-31 00:00:00,ZEC/USDT,28.34000000,28.36000000,27.47000000,27.54000000,17794.01051000,497189.52434460,6598
1577664000000,2019-12-30 00:00:00,ZEC/USDT,29.16000000,29.17000000,28.25000000,28.35000000,28611.52375000,820719.61937160,7484
1577577600000,2019-12-29 00:00:00,ZEC/USDT,28.15000000,29.81000000,27.92000000,29.14000000,38633.49727000,1111939.71904060,13890
1577491200000,2019-12-28 00:00:00,ZEC/USDT,27.62000000,28.45000000,27.59000000,28.16000000,26039.36730000,733041.63543090,7367
1577404800000,2019-12-27 00:00:00,ZEC/USDT,27.61000000,27.79000000,27.12000000,27.62000000,21536.48151000,591108.70098450,7255
1577318400000,2019-12-26 00:00:00,ZEC/USDT,27.37000000,28.58000000,27.07000000,27.61000000,35963.66264000,994634.34382500,9865
1577232000000,2019-12-25 00:00:00,ZEC/USDT,28.07000000,28.07000000,27.15000000,27.37000000,20972.88885000,577311.75423890,5573
1577145600000,2019-12-24 00:00:00,ZEC/USDT,28.29000000,28.60000000,27.78000000,28.06000000,27512.85766000,774652.29053420,8294
1577059200000,2019-12-23 00:00:00,ZEC/USDT,29.09000000,29.99000000,28.08000000,28.29000000,39967.48449000,1160812.04605570,11562
1576972800000,2019-12-22 00:00:00,ZEC/USDT,28.32000000,29.30000000,28.19000000,29.09000000,66804.66869000,1919198.42793550,13216
1576886400000,2019-12-21 00:00:00,ZEC/USDT,28.36000000,28.59000000,27.73000000,28.32000000,40500.97158000,1139871.15468120,8298
1576800000000,2019-12-20 00:00:00,ZEC/USDT,28.53000000,28.68000000,27.90000000,28.36000000,37806.54261000,1067346.27028100,8262
1576713600000,2019-12-19 00:00:00,ZEC/USDT,29.33000000,29.62000000,28.00000000,28.52000000,95677.04155000,2736226.37546260,20166
1576627200000,2019-12-18 00:00:00,ZEC/USDT,27.72000000,29.93000000,25.91000000,29.30000000,110720.52746000,3100531.83783300,23104
1576540800000,2019-12-17 00:00:00,ZEC/USDT,29.52000000,29.59000000,26.01000000,27.73000000,174482.48986000,4868817.66649270,25926
1576454400000,2019-12-16 00:00:00,ZEC/USDT,32.89000000,33.01000000,29.10000000,29.52000000,161103.48593000,4982368.65370960,25567
1576368000000,2019-12-15 00:00:00,ZEC/USDT,32.11000000,33.55000000,31.39000000,32.89000000,115791.67798000,3754688.17605160,19438
1576281600000,2019-12-14 00:00:00,ZEC/USDT,33.28000000,33.31000000,30.15000000,32.11000000,106347.12576000,3419446.61773470,16476
1576195200000,2019-12-13 00:00:00,ZEC/USDT,31.82000000,33.71000000,30.76000000,33.28000000,148161.35049000,4773088.30915360,22222
1576108800000,2019-12-12 00:00:00,ZEC/USDT,31.37000000,31.93000000,30.22000000,31.83000000,90221.34520000,2799138.12047090,16321
1576022400000,2019-12-11 00:00:00,ZEC/USDT,30.04000000,32.18000000,29.93000000,31.37000000,135076.49827000,4188173.07942150,24241
1575936000000,2019-12-10 00:00:00,ZEC/USDT,30.92000000,30.92000000,29.50000000,30.03000000,102853.40894000,3099862.08609340,15454
1575849600000,2019-12-09 00:00:00,ZEC/USDT,29.25000000,32.27000000,28.92000000,30.93000000,136344.44745000,4234697.28414290,23283
1575763200000,2019-12-08 00:00:00,ZEC/USDT,29.50000000,29.68000000,29.00000000,29.25000000,24050.17174000,707193.19465710,7358
1575676800000,2019-12-07 00:00:00,ZEC/USDT,29.13000000,30.23000000,29.11000000,29.50000000,43432.75237000,1287402.55703660,9423
1575590400000,2019-12-06 00:00:00,ZEC/USDT,30.17000000,30.31000000,28.26000000,29.13000000,97148.91924000,2838773.85703040,14722
1575504000000,2019-12-05 00:00:00,ZEC/USDT,26.68000000,30.78000000,26.61000000,30.17000000,142719.59029000,4137043.36623710,20637
1575417600000,2019-12-04 00:00:00,ZEC/USDT,27.30000000,28.79000000,26.45000000,26.66000000,54682.55811000,1490184.81854180,11901
1575331200000,2019-12-03 00:00:00,ZEC/USDT,27.67000000,28.02000000,27.01000000,27.30000000,32285.92051000,886291.23619410,7606
1575244800000,2019-12-02 00:00:00,ZEC/USDT,27.96000000,28.11000000,27.26000000,27.66000000,23805.81556000,658686.94479000,7023
1575158400000,2019-12-01 00:00:00,ZEC/USDT,29.00000000,29.00000000,27.25000000,27.93000000,31946.33098000,892433.35295160,7099
1575072000000,2019-11-30 00:00:00,ZEC/USDT,29.33000000,29.50000000,28.21000000,29.01000000,31153.86428000,900152.07785560,6177
1574985600000,2019-11-29 00:00:00,ZEC/USDT,28.60000000,29.80000000,28.49000000,29.33000000,43862.99092000,1276587.94170850,11141
1574899200000,2019-11-28 00:00:00,ZEC/USDT,28.46000000,29.37000000,28.09000000,28.59000000,31506.18760000,905964.03522850,9557
1574812800000,2019-11-27 00:00:00,ZEC/USDT,28.22000000,29.34000000,26.85000000,28.45000000,59240.20301000,1669004.83523460,12877
1574726400000,2019-11-26 00:00:00,ZEC/USDT,27.21000000,28.30000000,27.11000000,28.22000000,34626.55427000,958564.50448690,9803
1574640000000,2019-11-25 00:00:00,ZEC/USDT,27.25000000,28.43000000,25.15000000,27.22000000,101595.21655000,2726086.94839660,17233
1574553600000,2019-11-24 00:00:00,ZEC/USDT,29.55000000,29.79000000,27.06000000,27.26000000,37896.62942000,1080819.79649430,8829
1574467200000,2019-11-23 00:00:00,ZEC/USDT,29.00000000,29.94000000,28.57000000,29.54000000,40584.13276000,1191669.92037680,8775
1574380800000,2019-11-22 00:00:00,ZEC/USDT,31.36000000,31.82000000,27.68000000,29.00000000,65894.11229000,1949033.50081300,15554
1574294400000,2019-11-21 00:00:00,ZEC/USDT,33.74000000,34.10000000,30.49000000,31.37000000,52838.60357000,1710029.62440840,9025
1574208000000,2019-11-20 00:00:00,ZEC/USDT,33.98000000,34.63000000,33.56000000,33.75000000,38199.64536000,1303493.22941590,5382
1574121600000,2019-11-19 00:00:00,ZEC/USDT,34.66000000,34.75000000,33.14000000,33.99000000,36688.96829000,1239395.37461580,6848
1574035200000,2019-11-18 00:00:00,ZEC/USDT,35.77000000,36.03000000,33.81000000,34.66000000,24990.87954000,878764.02114570,5931
1573948800000,2019-11-17 00:00:00,ZEC/USDT,35.87000000,36.35000000,35.26000000,35.78000000,17822.12817000,640102.11736610,4168
1573862400000,2019-11-16 00:00:00,ZEC/USDT,36.12000000,36.25000000,35.68000000,35.86000000,17185.93689000,617052.53074890,3497
1573776000000,2019-11-15 00:00:00,ZEC/USDT,36.40000000,36.45000000,34.98000000,36.13000000,50105.42924000,1795473.01955200,8014
1573689600000,2019-11-14 00:00:00,ZEC/USDT,36.86000000,36.97000000,35.99000000,36.40000000,19520.91056000,710965.94541990,4302
1573603200000,2019-11-13 00:00:00,ZEC/USDT,36.87000000,37.20000000,36.50000000,36.84000000,19347.46710000,712239.18557510,3184
1573516800000,2019-11-12 00:00:00,ZEC/USDT,36.62000000,37.41000000,36.29000000,36.84000000,29302.74313000,1081186.82401060,5586
1573430400000,2019-11-11 00:00:00,ZEC/USDT,37.59000000,37.73000000,36.32000000,36.63000000,29385.96581000,1086565.43179600,5723
1573344000000,2019-11-10 00:00:00,ZEC/USDT,36.74000000,38.33000000,36.21000000,37.58000000,59806.64545000,2214677.50711850,10236
1573257600000,2019-11-09 00:00:00,ZEC/USDT,36.44000000,37.20000000,36.32000000,36.75000000,19005.66592000,699343.66583120,4164
1573171200000,2019-11-08 00:00:00,ZEC/USDT,38.62000000,38.90000000,35.97000000,36.43000000,47286.99327000,1757180.44834320,8823
1573084800000,2019-11-07 00:00:00,ZEC/USDT,38.81000000,39.32000000,38.23000000,38.60000000,77003.13021000,2987921.16360900,10490
1572998400000,2019-11-06 00:00:00,ZEC/USDT,38.69000000,39.52000000,38.21000000,38.82000000,43308.79047000,1684517.64519380,8398
1572912000000,2019-11-05 00:00:00,ZEC/USDT,37.76000000,39.26000000,37.13000000,38.68000000,54744.72253000,2089949.73530850,9192
1572825600000,2019-11-04 00:00:00,ZEC/USDT,37.03000000,38.25000000,36.74000000,37.77000000,37918.77497000,1424994.76462500,6543
1572739200000,2019-11-03 00:00:00,ZEC/USDT,37.61000000,37.80000000,36.68000000,37.03000000,16012.08090000,593686.82016160,3685
1572652800000,2019-11-02 00:00:00,ZEC/USDT,37.68000000,37.96000000,37.34000000,37.62000000,16532.48632000,622575.53622770,3714
1572566400000,2019-11-01 00:00:00,ZEC/USDT,37.54000000,37.87000000,36.83000000,37.66000000,24608.46426000,918032.78971930,5624
1572480000000,2019-10-31 00:00:00,ZEC/USDT,38.37000000,38.60000000,36.93000000,37.53000000,29721.40265000,1121804.50378830,7227
1572393600000,2019-10-30 00:00:00,ZEC/USDT,39.21000000,39.61000000,37.35000000,38.37000000,41072.77460000,1580144.64141860,9773
1572307200000,2019-10-29 00:00:00,ZEC/USDT,37.80000000,39.71000000,37.76000000,39.21000000,52265.58760000,2025676.52646220,12080
1572220800000,2019-10-28 00:00:00,ZEC/USDT,37.32000000,42.21000000,37.31000000,37.79000000,109471.62637000,4346998.52601810,20413
1572134400000,2019-10-27 00:00:00,ZEC/USDT,36.02000000,39.31000000,35.32000000,37.32000000,63638.67048000,2373996.65220400,14481
1572048000000,2019-10-26 00:00:00,ZEC/USDT,37.13000000,38.98000000,35.37000000,36.00000000,76186.31738000,2822059.98319690,19551
1571961600000,2019-10-25 00:00:00,ZEC/USDT,33.12000000,37.66000000,33.10000000,37.11000000,66399.48916000,2372378.91413390,14230
1571875200000,2019-10-24 00:00:00,ZEC/USDT,32.90000000,33.32000000,32.17000000,33.13000000,18079.69934000,591968.92100600,5188
1571788800000,2019-10-23 00:00:00,ZEC/USDT,35.82000000,35.94000000,31.85000000,32.91000000,54242.48548000,1830413.42333260,12098
1571702400000,2019-10-22 00:00:00,ZEC/USDT,36.70000000,36.89000000,35.78000000,35.84000000,16112.79319000,587769.89364150,4877
1571616000000,2019-10-21 00:00:00,ZEC/USDT,36.30000000,36.96000000,35.91000000,36.70000000,18544.69527000,675462.10341250,19735
1571529600000,2019-10-20 00:00:00,ZEC/USDT,35.90000000,36.71000000,35.51000000,36.32000000,12184.09907000,439408.71902100,3827
1571443200000,2019-10-19 00:00:00,ZEC/USDT,35.83000000,36.50000000,35.36000000,35.89000000,14395.17412000,517563.89299320,4377
1571356800000,2019-10-18 00:00:00,ZEC/USDT,36.15000000,36.83000000,35.44000000,35.83000000,21391.10792000,771503.45513830,5198
1571270400000,2019-10-17 00:00:00,ZEC/USDT,35.78000000,36.83000000,35.50000000,36.13000000,21606.55914000,782345.72542520,4606
1571184000000,2019-10-16 00:00:00,ZEC/USDT,36.82000000,36.98000000,35.21000000,35.79000000,20340.34313000,732721.65035030,5374
1571097600000,2019-10-15 00:00:00,ZEC/USDT,37.04000000,37.68000000,36.63000000,36.82000000,24159.87870000,893577.08132050,5822
1571011200000,2019-10-14 00:00:00,ZEC/USDT,36.94000000,37.35000000,36.44000000,37.04000000,19095.20262000,704358.62747100,4048
1570924800000,2019-10-13 00:00:00,ZEC/USDT,36.55000000,37.46000000,36.31000000,36.90000000,18001.05436000,664198.19658740,4732
1570838400000,2019-10-12 00:00:00,ZEC/USDT,36.06000000,37.13000000,35.79000000,36.59000000,24114.59492000,876477.19339900,4970
1570752000000,2019-10-11 00:00:00,ZEC/USDT,37.46000000,38.28000000,35.91000000,36.07000000,33258.21814000,1218716.63468620,8623
1570665600000,2019-10-10 00:00:00,ZEC/USDT,38.00000000,38.11000000,36.95000000,37.43000000,20123.38293000,755037.62306550,6269
1570579200000,2019-10-09 00:00:00,ZEC/USDT,36.50000000,38.27000000,36.10000000,37.99000000,27398.90840000,1020681.40607520,7006
1570492800000,2019-10-08 00:00:00,ZEC/USDT,37.42000000,38.08000000,36.00000000,36.48000000,23617.81091000,872119.29652200,6400
1570406400000,2019-10-07 00:00:00,ZEC/USDT,35.56000000,37.97000000,35.14000000,37.40000000,31221.17793000,1149048.97827630,7412
1570320000000,2019-10-06 00:00:00,ZEC/USDT,36.85000000,37.03000000,35.25000000,35.57000000,14031.72051000,505996.17008580,4826
1570233600000,2019-10-05 00:00:00,ZEC/USDT,37.06000000,37.13000000,36.30000000,36.85000000,6307.59120000,231871.93419280,2624
1570147200000,2019-10-04 00:00:00,ZEC/USDT,37.23000000,37.61000000,35.91000000,37.04000000,13991.63457000,516990.10538860,4354
1570060800000,2019-10-03 00:00:00,ZEC/USDT,38.13000000,38.30000000,36.41000000,37.23000000,9357.94696000,349733.76564680,3350
1569974400000,2019-10-02 00:00:00,ZEC/USDT,38.18000000,38.39000000,37.23000000,38.13000000,11220.06392000,424463.94449040,3859
1569888000000,2019-10-01 00:00:00,ZEC/USDT,38.69000000,39.60000000,37.76000000,38.18000000,16307.59590000,628695.66888430,5575
1569801600000,2019-09-30 00:00:00,ZEC/USDT,37.71000000,39.99000000,36.26000000,38.69000000,28505.18124000,1082477.70828840,7642
1569715200000,2019-09-29 00:00:00,ZEC/USDT,40.35000000,40.53000000,36.26000000,37.74000000,25909.13818000,978482.76839170,6292
1569628800000,2019-09-28 00:00:00,ZEC/USDT,37.48000000,41.34000000,36.94000000,40.30000000,69265.11409000,2726306.62769330,11105
1569542400000,2019-09-27 00:00:00,ZEC/USDT,34.94000000,38.05000000,34.40000000,37.47000000,35322.87513000,1263987.90980970,7261
1569456000000,2019-09-26 00:00:00,ZEC/USDT,37.91000000,39.15000000,33.12000000,34.92000000,41520.17423000,1497276.59304840,7925
1569369600000,2019-09-25 00:00:00,ZEC/USDT,35.83000000,39.00000000,33.56000000,37.91000000,81999.77963000,2980560.95376160,15308
1569283200000,2019-09-24 00:00:00,ZEC/USDT,44.04000000,45.92000000,29.69000000,35.92000000,48838.41928000,1836009.21825930,10928
1569196800000,2019-09-23 00:00:00,ZEC/USDT,46.13000000,46.19000000,43.47000000,44.09000000,15346.64963000,692408.84574270,3905
1569110400000,2019-09-22 00:00:00,ZEC/USDT,47.72000000,47.76000000,45.66000000,46.13000000,8622.55267000,399557.63051130,2320
1569024000000,2019-09-21 00:00:00,ZEC/USDT,48.86000000,49.29000000,47.53000000,47.70000000,6270.98812000,302854.00311370,1679
1568937600000,2019-09-20 00:00:00,ZEC/USDT,51.19000000,51.33000000,47.76000000,48.87000000,14469.87389000,710661.91403530,3274
1568851200000,2019-09-19 00:00:00,ZEC/USDT,52.73000000,52.77000000,48.27000000,51.14000000,23662.54214000,1175313.37317780,5515
1568764800000,2019-09-18 00:00:00,ZEC/USDT,50.75000000,53.36000000,50.14000000,52.74000000,16442.39035000,852814.22650570,4399
1568678400000,2019-09-17 00:00:00,ZEC/USDT,48.65000000,51.35000000,47.47000000,50.64000000,13307.35460000,658530.56200000,3538
1568592000000,2019-09-16 00:00:00,ZEC/USDT,46.63000000,49.93000000,46.61000000,48.62000000,12755.05710000,617584.06836040,2813
1568505600000,2019-09-15 00:00:00,ZEC/USDT,46.25000000,47.61000000,45.64000000,46.63000000,8409.92520000,392110.68759530,1890
1568419200000,2019-09-14 00:00:00,ZEC/USDT,44.63000000,46.84000000,44.34000000,46.19000000,6776.29153000,308091.17993560,1757
1568332800000,2019-09-13 00:00:00,ZEC/USDT,44.52000000,44.73000000,43.65000000,44.65000000,10178.23588000,448914.97936230,1709
1568246400000,2019-09-12 00:00:00,ZEC/USDT,44.39000000,44.82000000,43.48000000,44.60000000,5230.21905000,231470.26808470,1312
1568160000000,2019-09-11 00:00:00,ZEC/USDT,44.93000000,45.68000000,44.06000000,44.32000000,5449.78035000,243356.37908640,1626
1568073600000,2019-09-10 00:00:00,ZEC/USDT,46.98000000,47.43000000,44.53000000,44.93000000,7219.79532000,331457.21349320,1936
1567987200000,2019-09-09 00:00:00,ZEC/USDT,48.28000000,48.31000000,45.36000000,47.10000000,13557.15287000,634438.69421260,2774
1567900800000,2019-09-08 00:00:00,ZEC/USDT,47.00000000,48.66000000,47.00000000,48.28000000,9104.86341000,435532.23943350,2158
1567814400000,2019-09-07 00:00:00,ZEC/USDT,45.89000000,47.25000000,45.08000000,46.98000000,8770.14977000,404852.90935650,2005
1567728000000,2019-09-06 00:00:00,ZEC/USDT,44.90000000,47.02000000,44.21000000,45.86000000,13564.67970000,618127.15755260,3186
1567641600000,2019-09-05 00:00:00,ZEC/USDT,44.83000000,45.33000000,44.60000000,44.98000000,5720.53375000,256808.89109190,1426
1567555200000,2019-09-04 00:00:00,ZEC/USDT,45.49000000,46.07000000,44.49000000,44.83000000,6748.89295000,304507.41845060,2004
1567468800000,2019-09-03 00:00:00,ZEC/USDT,46.82000000,46.95000000,45.08000000,45.70000000,13634.99818000,628257.66156090,2901
1567382400000,2019-09-02 00:00:00,ZEC/USDT,45.23000000,47.55000000,44.71000000,46.82000000,7076.35045000,326240.44373770,1709
1567296000000,2019-09-01 00:00:00,ZEC/USDT,44.66000000,45.62000000,44.33000000,45.21000000,3540.93311000,159316.38070340,949
1567209600000,2019-08-31 00:00:00,ZEC/USDT,44.51000000,45.11000000,43.94000000,44.60000000,3172.20716000,141193.67615320,996
1567123200000,2019-08-30 00:00:00,ZEC/USDT,44.97000000,45.34000000,43.73000000,44.54000000,5860.17271000,260494.20494010,1617
1567036800000,2019-08-29 00:00:00,ZEC/USDT,46.45000000,46.57000000,43.77000000,44.98000000,11929.53193000,539186.48185250,2215
1566950400000,2019-08-28 00:00:00,ZEC/USDT,50.43000000,50.49000000,45.71000000,46.42000000,6841.65045000,328057.36483280,2145
1566864000000,2019-08-27 00:00:00,ZEC/USDT,51.56000000,51.60000000,50.06000000,50.50000000,6345.38425000,320504.03226780,1438
1566777600000,2019-08-26 00:00:00,ZEC/USDT,50.26000000,53.59000000,50.26000000,51.47000000,12350.57536000,639725.46030330,3722
1566691200000,2019-08-25 00:00:00,ZEC/USDT,50.24000000,51.23000000,49.50000000,50.15000000,7167.52976000,360075.62101250,1510
1566604800000,2019-08-24 00:00:00,ZEC/USDT,51.00000000,51.40000000,48.98000000,50.10000000,4715.91865000,234999.48056900,1441
1566518400000,2019-08-23 00:00:00,ZEC/USDT,50.61000000,51.50000000,50.00000000,50.85000000,7166.17322000,363350.64574270,2007
1566432000000,2019-08-22 00:00:00,ZEC/USDT,50.01000000,51.29000000,48.16000000,50.77000000,7890.41870000,395902.67977570,2299
1566345600000,2019-08-21 00:00:00,ZEC/USDT,51.93000000,52.05000000,48.32000000,49.79000000,8702.62653000,432906.98035930,2379
1566259200000,2019-08-20 00:00:00,ZEC/USDT,54.28000000,54.28000000,51.38000000,51.99000000,4953.55801000,259906.38394850,1456
1566172800000,2019-08-19 00:00:00,ZEC/USDT,52.68000000,54.48000000,51.67000000,54.30000000,8255.24315000,439809.96278340,2478
1566086400000,2019-08-18 00:00:00,ZEC/USDT,50.03000000,53.45000000,50.03000000,52.62000000,8869.36723000,460256.13060420,2671
1566000000000,2019-08-17 00:00:00,ZEC/USDT,48.85000000,50.25000000,47.52000000,50.01000000,8245.92255000,402431.85217100,2174
1565913600000,2019-08-16 00:00:00,ZEC/USDT,50.57000000,51.15000000,48.30000000,48.88000000,9923.32973000,490725.85465710,2802
1565827200000,2019-08-15 00:00:00,ZEC/USDT,50.63000000,51.54000000,49.40000000,50.57000000,11658.85269000,587032.61580840,2857
1565740800000,2019-08-14 00:00:00,ZEC/USDT,55.51000000,57.17000000,50.30000000,50.56000000,20502.62299000,1120667.21234310,5993
1565654400000,2019-08-13 00:00:00,ZEC/USDT,56.85000000,57.13000000,54.93000000,55.45000000,10870.87645000,608758.26026640,3501
1565568000000,2019-08-12 00:00:00,ZEC/USDT,60.01000000,60.08000000,56.73000000,56.85000000,9349.54748000,540529.31228340,2981
1565481600000,2019-08-11 00:00:00,ZEC/USDT,56.70000000,60.57000000,56.68000000,59.91000000,11059.12908000,649716.66298380,3743
1565395200000,2019-08-10 00:00:00,ZEC/USDT,58.77000000,59.28000000,55.73000000,56.71000000,11836.54089000,678184.09832960,3492
1565308800000,2019-08-09 00:00:00,ZEC/USDT,62.61000000,62.61000000,57.93000000,58.77000000,13893.57329000,832569.88502420,3792
1565222400000,2019-08-08 00:00:00,ZEC/USDT,62.31000000,67.16000000,60.67000000,62.38000000,32286.08954000,2053657.42499800,8520
1565136000000,2019-08-07 00:00:00,ZEC/USDT,62.48000000,63.61000000,60.57000000,62.18000000,12382.51320000,769888.26906510,4058
1565049600000,2019-08-06 00:00:00,ZEC/USDT,66.77000000,67.33000000,61.13000000,62.47000000,15375.57602000,998408.35159370,5302
